tradedate,secid,shortname,volume,close,dividends_value,currencyid
2013-07-10,MOEX,МосБиржа,380750,53.04,,
2013-07-11,MOEX,МосБиржа,600180,53.9,,
2013-07-12,MOEX,МосБиржа,459490,53.91,,
2013-07-15,MOEX,МосБиржа,363210,53.98,,
2013-07-16,MOEX,МосБиржа,435000,53.98,,
2013-07-17,MOEX,МосБиржа,280000,53.94,,
2013-07-18,MOEX,МосБиржа,392550,53.9,,
2013-07-19,MOEX,МосБиржа,412840,53.78,,
2013-07-22,MOEX,МосБиржа,269870,53.79,,
2013-07-23,MOEX,МосБиржа,394110,54.19,,
2013-07-24,MOEX,МосБиржа,373270,54.24,,
2013-07-25,MOEX,МосБиржа,725210,54.25,,
2013-07-26,MOEX,МосБиржа,608540,54.19,,
2013-07-29,MOEX,МосБиржа,233050,55.06,,
2013-07-30,MOEX,МосБиржа,427580,56.04,,
2013-07-31,MOEX,МосБиржа,164170,56.23,,
2013-08-01,MOEX,МосБиржа,306910,59.25,,
2013-08-02,MOEX,МосБиржа,289350,59.09,,
2013-08-05,MOEX,МосБиржа,445930,59.07,,
2013-08-06,MOEX,МосБиржа,554900,55.99,,
2013-08-07,MOEX,МосБиржа,427320,56.05,,
2013-08-08,MOEX,МосБиржа,333110,55.93,,
2013-08-09,MOEX,МосБиржа,398410,56.1,,
2013-08-12,MOEX,МосБиржа,563340,56.07,,
2013-08-13,MOEX,МосБиржа,491490,56.78,,
2013-08-14,MOEX,МосБиржа,408270,57.18,,
2013-08-15,MOEX,МосБиржа,424570,56.11,,
2013-08-16,MOEX,МосБиржа,482340,56.19,,
2013-08-19,MOEX,МосБиржа,365860,56.31,,
2013-08-20,MOEX,МосБиржа,361810,56.07,,
2013-08-21,MOEX,МосБиржа,411580,56.21,,
2013-08-22,MOEX,МосБиржа,446310,56.98,,
2013-08-23,MOEX,МосБиржа,453610,57.01,,
2013-08-26,MOEX,МосБиржа,621940,57.28,,
2013-08-27,MOEX,МосБиржа,670600,58.28,,
2013-08-28,MOEX,МосБиржа,668540,59.24,,
2013-08-29,MOEX,МосБиржа,1070120,60.6,,
2013-08-30,MOEX,МосБиржа,772690,60.96,,
2013-09-02,MOEX,МосБиржа,956150,61.05,,
2013-09-03,MOEX,МосБиржа,1169440,61.65,,
2013-09-04,MOEX,МосБиржа,1166620,61.91,,
2013-09-05,MOEX,МосБиржа,984090,62.84,,
2013-09-06,MOEX,МосБиржа,3951670,64.87,,
2013-09-09,MOEX,МосБиржа,2158770,64.91,,
2013-09-10,MOEX,МосБиржа,1636310,65.85,,
2013-09-11,MOEX,МосБиржа,2324470,65.59,,
2013-09-12,MOEX,МосБиржа,1089820,65.45,,
2013-09-13,MOEX,МосБиржа,1691340,64.82,,
2013-09-16,MOEX,МосБиржа,3580260,66.99,,
2013-09-17,MOEX,МосБиржа,1826640,66.26,,
2013-09-18,MOEX,МосБиржа,1457380,65.7,,
2013-09-19,MOEX,МосБиржа,2442360,65.55,,
2013-09-20,MOEX,МосБиржа,5449430,63.25,,
2013-09-23,MOEX,МосБиржа,4619000,62.41,,
2013-09-24,MOEX,МосБиржа,2886400,63.2,,
2013-09-25,MOEX,МосБиржа,1222360,60.35,,
2013-09-26,MOEX,МосБиржа,1002570,60.26,,
2013-09-27,MOEX,МосБиржа,1047710,60.64,,
2013-09-30,MOEX,МосБиржа,731700,62.05,,
2013-10-01,MOEX,МосБиржа,782290,64.77,,
2013-10-02,MOEX,МосБиржа,3599130,64.85,,
2013-10-03,MOEX,МосБиржа,1194950,65.31,,
2013-10-04,MOEX,МосБиржа,688550,65.86,,
2013-10-07,MOEX,МосБиржа,365920,64.9,,
2013-10-08,MOEX,МосБиржа,2397220,65.97,,
2013-10-09,MOEX,МосБиржа,2476400,66.8,,
2013-10-10,MOEX,МосБиржа,2318710,67.2,,
2013-10-11,MOEX,МосБиржа,1336660,67.5,,
2013-10-14,MOEX,МосБиржа,2896760,67.74,,
2013-10-15,MOEX,МосБиржа,2737390,68.27,,
2013-10-16,MOEX,МосБиржа,1314540,68.07,,
2013-10-17,MOEX,МосБиржа,994470,67.75,,
2013-10-18,MOEX,МосБиржа,1195620,68.1,,
2013-10-21,MOEX,МосБиржа,2307140,68.0,,
2013-10-22,MOEX,МосБиржа,3030100,67.98,,
2013-10-23,MOEX,МосБиржа,883050,66.99,,
2013-10-24,MOEX,МосБиржа,3659450,65.89,,
2013-10-25,MOEX,МосБиржа,38673480,66.0,,
2013-10-28,MOEX,МосБиржа,4243020,65.0,,
2013-10-29,MOEX,МосБиржа,2682150,63.65,,
2013-10-30,MOEX,МосБиржа,8513220,62.9,,
