tradedate,secid,shortname,volume,close,dividends_value,currencyid
2013-05-16,VTBR,ВТБ ао,7925770000,0.04434,,
2013-05-17,VTBR,ВТБ ао,9233810000,0.04492,,
2013-05-20,VTBR,ВТБ ао,8249160000,0.04652,,
2013-05-21,VTBR,ВТБ ао,12403160000,0.04805,,
2013-05-22,VTBR,ВТБ ао,10128390000,0.04951,,
2013-05-23,VTBR,ВТБ ао,7032300000,0.04784,,
2013-05-24,VTBR,ВТБ ао,12763250000,0.04661,,
2013-05-27,VTBR,ВТБ ао,4642830000,0.04655,,
2013-05-28,VTBR,ВТБ ао,4717660000,0.04761,,
2013-05-29,VTBR,ВТБ ао,8347810000,0.04594,,
2013-05-30,VTBR,ВТБ ао,9178510000,0.04583,,
2013-05-31,VTBR,ВТБ ао,13377550000,0.04633,,
2013-06-03,VTBR,ВТБ ао,7818970000,0.04674,,
2013-06-04,VTBR,ВТБ ао,7496090000,0.04802,,
2013-06-05,VTBR,ВТБ ао,8407150000,0.0472,,
2013-06-06,VTBR,ВТБ ао,6416690000,0.04665,,
2013-06-07,VTBR,ВТБ ао,4511780000,0.04763,,
2013-06-10,VTBR,ВТБ ао,5144440000,0.0477,,
2013-06-11,VTBR,ВТБ ао,5916560000,0.04749,,
2013-06-13,VTBR,ВТБ ао,5589090000,0.04649,,
2013-06-14,VTBR,ВТБ ао,5589170000,0.0475,,
2013-06-17,VTBR,ВТБ ао,4994670000,0.04817,,
2013-06-18,VTBR,ВТБ ао,4046360000,0.04895,,
2013-06-19,VTBR,ВТБ ао,4731970000,0.04869,,
2013-06-20,VTBR,ВТБ ао,5468380000,0.04692,,
2013-06-21,VTBR,ВТБ ао,4248530000,0.0478,,
2013-06-24,VTBR,ВТБ ао,2966070000,0.04704,,
2013-06-25,VTBR,ВТБ ао,2515610000,0.04803,,
2013-06-26,VTBR,ВТБ ао,2190630000,0.04911,,
2013-06-27,VTBR,ВТБ ао,3132650000,0.04752,,
2013-06-28,VTBR,ВТБ ао,3602080000,0.04696,,
2013-07-01,VTBR,ВТБ ао,4141000000,0.04725,,
2013-07-02,VTBR,ВТБ ао,4472460000,0.0474,,
2013-07-03,VTBR,ВТБ ао,3358760000,0.04695,,
2013-07-04,VTBR,ВТБ ао,2504940000,0.04735,,
2013-07-05,VTBR,ВТБ ао,4333370000,0.04761,,
2013-07-08,VTBR,ВТБ ао,2645740000,0.04719,,
2013-07-09,VTBR,ВТБ ао,3883580000,0.04698,,
2013-07-10,VTBR,ВТБ ао,3845290000,0.04565,,
2013-07-11,VTBR,ВТБ ао,7406990000,0.04699,,
2013-07-12,VTBR,ВТБ ао,7490260000,0.047,,
2013-07-15,VTBR,ВТБ ао,3718910000,0.04727,,
2013-07-16,VTBR,ВТБ ао,5430540000,0.0472,,
2013-07-17,VTBR,ВТБ ао,4265280000,0.04777,,
2013-07-18,VTBR,ВТБ ао,9446250000,0.04685,,
2013-07-19,VTBR,ВТБ ао,4422070000,0.04691,,
2013-07-22,VTBR,ВТБ ао,5418730000,0.04693,,
2013-07-23,VTBR,ВТБ ао,3990850000,0.04673,,
2013-07-24,VTBR,ВТБ ао,4555700000,0.04668,,
2013-07-25,VTBR,ВТБ ао,2589290000,0.04656,,
2013-07-26,VTBR,ВТБ ао,3067400000,0.04704,,
2013-07-29,VTBR,ВТБ ао,2332130000,0.04704,,
2013-07-30,VTBR,ВТБ ао,2027410000,0.0466,,
2013-07-31,VTBR,ВТБ ао,2188500000,0.04658,,
2013-08-01,VTBR,ВТБ ао,2524560000,0.04694,,
2013-08-02,VTBR,ВТБ ао,3997400000,0.04686,,
2013-08-05,VTBR,ВТБ ао,2419890000,0.04641,,
2013-08-06,VTBR,ВТБ ао,2445990000,0.0462,,
2013-08-07,VTBR,ВТБ ао,2429000000,0.04608,,
2013-08-08,VTBR,ВТБ ао,6197410000,0.04543,,
2013-08-09,VTBR,ВТБ ао,3358460000,0.04583,,
2013-08-12,VTBR,ВТБ ао,3697900000,0.04655,,
2013-08-13,VTBR,ВТБ ао,5825520000,0.04745,,
2013-08-14,VTBR,ВТБ ао,4134600000,0.04756,,
2013-08-15,VTBR,ВТБ ао,7526280000,0.04712,,
2013-08-16,VTBR,ВТБ ао,2849040000,0.04706,,
2013-08-19,VTBR,ВТБ ао,2792850000,0.0471,,
2013-08-20,VTBR,ВТБ ао,1845020000,0.04668,,
2013-08-21,VTBR,ВТБ ао,4468190000,0.04571,,
2013-08-22,VTBR,ВТБ ао,6661120000,0.04601,,
2013-08-23,VTBR,ВТБ ао,2911180000,0.04574,,
2013-08-26,VTBR,ВТБ ао,2107830000,0.0457,,
2013-08-27,VTBR,ВТБ ао,2359370000,0.04533,,
2013-08-28,VTBR,ВТБ ао,4530960000,0.0453,,
2013-08-29,VTBR,ВТБ ао,2067070000,0.04521,,
2013-08-30,VTBR,ВТБ ао,1488400000,0.04459,,
2013-09-02,VTBR,ВТБ ао,14414950000,0.04455,,
2013-09-03,VTBR,ВТБ ао,24262920000,0.0448,,
2013-09-04,VTBR,ВТБ ао,27346040000,0.04474,,
2013-09-05,VTBR,ВТБ ао,37831070000,0.04549,,
2013-09-06,VTBR,ВТБ ао,70817650000,0.04417,,
2013-09-09,VTBR,ВТБ ао,40842650000,0.04435,,
2013-09-10,VTBR,ВТБ ао,39157980000,0.04451,,
2013-09-11,VTBR,ВТБ ао,27164130000,0.04451,,
2013-09-12,VTBR,ВТБ ао,53488600000,0.04422,,
2013-09-13,VTBR,ВТБ ао,31787660000,0.04378,,
2013-09-16,VTBR,ВТБ ао,41624230000,0.0438,,
2013-09-17,VTBR,ВТБ ао,32496120000,0.04406,,
2013-09-18,VTBR,ВТБ ао,46479440000,0.04377,,
2013-09-19,VTBR,ВТБ ао,68866360000,0.04376,,
2013-09-20,VTBR,ВТБ ао,35926260000,0.04361,,
2013-09-23,VTBR,ВТБ ао,26334460000,0.04362,,
2013-09-24,VTBR,ВТБ ао,22080620000,0.04348,,
2013-09-25,VTBR,ВТБ ао,25973370000,0.04359,,
2013-09-26,VTBR,ВТБ ао,35947040000,0.04336,,
