tradedate,secid,shortname,volume,close,dividends_value,currencyid
2013-07-02,NVTK,Новатэк ао,0,,,
2013-07-03,NVTK,Новатэк ао,0,,,
2013-07-04,NVTK,Новатэк ао,0,,,
2013-07-05,NVTK,Новатэк ао,0,,,
2013-07-08,NVTK,Новатэк ао,0,,,
2013-07-09,NVTK,Новатэк ао,0,,,
2013-07-10,NVTK,Новатэк ао,0,,,
2013-07-11,NVTK,Новатэк ао,0,,,
2013-07-12,NVTK,Новатэк ао,0,,,
2013-07-15,NVTK,Новатэк ао,270,365.0,,
2013-07-16,NVTK,Новатэк ао,0,,,
2013-07-17,NVTK,Новатэк ао,290,365.0,,
2013-07-18,NVTK,Новатэк ао,150,365.01,,
2013-07-19,NVTK,Новатэк ао,0,,,
2013-07-22,NVTK,Новатэк ао,100,355.69,,
2013-07-23,NVTK,Новатэк ао,60,360.94,,
2013-07-24,NVTK,Новатэк ао,0,,,
2013-07-25,NVTK,Новатэк ао,0,,,
2013-07-26,NVTK,Новатэк ао,0,,,
2013-07-29,NVTK,Новатэк ао,0,,,
2013-07-30,NVTK,Новатэк ао,0,,,
2013-07-31,NVTK,Новатэк ао,0,,,
2013-08-01,NVTK,Новатэк ао,0,,,
2013-08-02,NVTK,Новатэк ао,60,361.0,,
2013-08-05,NVTK,Новатэк ао,0,,,
2013-08-06,NVTK,Новатэк ао,0,,,
2013-08-07,NVTK,Новатэк ао,40,341.0,,
2013-08-08,NVTK,Новатэк ао,0,,,
2013-08-09,NVTK,Новатэк ао,0,,,
2013-08-12,NVTK,Новатэк ао,850,349.0,,
2013-08-13,NVTK,Новатэк ао,0,,,
2013-08-14,NVTK,Новатэк ао,0,,,
2013-08-15,NVTK,Новатэк ао,0,,,
2013-08-16,NVTK,Новатэк ао,0,,,
2013-08-19,NVTK,Новатэк ао,200,359.0,,
2013-08-20,NVTK,Новатэк ао,0,,,
2013-08-21,NVTK,Новатэк ао,0,,,
2013-08-22,NVTK,Новатэк ао,0,,,
2013-08-23,NVTK,Новатэк ао,100,367.0,,
2013-08-26,NVTK,Новатэк ао,0,,,
2013-08-27,NVTK,Новатэк ао,3060,365.4,,
2013-08-28,NVTK,Новатэк ао,0,,,
2013-08-29,NVTK,Новатэк ао,350,365.0,,
2013-08-30,NVTK,Новатэк ао,200,361.02,,
2013-09-02,NVTK,Новатэк ао,298560,362.09,,
2013-09-03,NVTK,Новатэк ао,723620,369.33,,
2013-09-04,NVTK,Новатэк ао,652040,373.09,,
2013-09-05,NVTK,Новатэк ао,2167020,388.77,,
2013-09-06,NVTK,Новатэк ао,1391350,387.46,,
2013-09-09,NVTK,Новатэк ао,1142020,386.96,,
2013-09-10,NVTK,Новатэк ао,1208670,385.3,,
2013-09-11,NVTK,Новатэк ао,1319160,392.7,,
2013-09-12,NVTK,Новатэк ао,850910,393.17,,
2013-09-13,NVTK,Новатэк ао,1073760,385.0,,
2013-09-16,NVTK,Новатэк ао,2615200,391.65,,
2013-09-17,NVTK,Новатэк ао,729000,392.13,,
2013-09-18,NVTK,Новатэк ао,1231650,387.97,,
2013-09-19,NVTK,Новатэк ао,2190000,386.03,,
2013-09-20,NVTK,Новатэк ао,1005410,379.5,,
2013-09-23,NVTK,Новатэк ао,1207860,373.1,,
2013-09-24,NVTK,Новатэк ао,1033460,377.83,,
2013-09-25,NVTK,Новатэк ао,617790,379.81,,
2013-09-26,NVTK,Новатэк ао,1080770,386.0,,
2013-09-27,NVTK,Новатэк ао,552800,382.92,,
2013-09-30,NVTK,Новатэк ао,733770,386.01,,
2013-10-01,NVTK,Новатэк ао,473800,382.56,,
2013-10-02,NVTK,Новатэк ао,1146910,373.2,,
2013-10-03,NVTK,Новатэк ао,647940,376.0,,
2013-10-04,NVTK,Новатэк ао,419530,379.75,,
2013-10-07,NVTK,Новатэк ао,1022820,387.5,,
2013-10-08,NVTK,Новатэк ао,1387920,393.8,,
2013-10-09,NVTK,Новатэк ао,1266660,391.89,,
2013-10-10,NVTK,Новатэк ао,2234490,407.89,,
2013-10-11,NVTK,Новатэк ао,1191400,406.1,,
2013-10-14,NVTK,Новатэк ао,1066740,399.8,,
2013-10-15,NVTK,Новатэк ао,1615900,400.1,,
2013-10-16,NVTK,Новатэк ао,1792510,401.48,,
2013-10-17,NVTK,Новатэк ао,1328210,395.97,,
2013-10-18,NVTK,Новатэк ао,2005300,406.63,,
2013-10-21,NVTK,Новатэк ао,749810,409.39,,
2013-10-22,NVTK,Новатэк ао,695760,407.25,,
2013-10-23,NVTK,Новатэк ао,1173410,405.0,,
2013-10-24,NVTK,Новатэк ао,1323460,407.05,,
2013-10-25,NVTK,Новатэк ао,1858880,413.6,,
2013-10-28,NVTK,Новатэк ао,1246800,415.87,,
2013-10-29,NVTK,Новатэк ао,1186830,415.94,,
2013-10-30,NVTK,Новатэк ао,1403110,413.0,,
2013-10-31,NVTK,Новатэк ао,786040,410.95,,
2013-11-01,NVTK,Новатэк ао,2030850,416.9,,
2013-11-05,NVTK,Новатэк ао,706350,414.03,,
2013-11-06,NVTK,Новатэк ао,1866220,411.99,,
2013-11-07,NVTK,Новатэк ао,1455120,413.33,,
2013-11-08,NVTK,Новатэк ао,1474020,404.05,,
2013-11-11,NVTK,Новатэк ао,733100,408.14,,
2013-11-12,NVTK,Новатэк ао,2037510,416.0,,
2013-11-13,NVTK,Новатэк ао,1856420,410.61,,
2013-11-14,NVTK,Новатэк ао,1259680,416.0,,
2013-11-15,NVTK,Новатэк ао,1377410,412.63,,
2013-11-18,NVTK,Новатэк ао,1246070,410.2,,
2013-11-19,NVTK,Новатэк ао,1754990,406.96,,
2013-11-20,NVTK,Новатэк ао,2763750,408.0,,
2013-11-21,NVTK,Новатэк ао,1075500,408.43,,
2013-11-22,NVTK,Новатэк ао,2461890,402.02,,
2013-11-25,NVTK,Новатэк ао,2778580,402.0,,
2013-11-26,NVTK,Новатэк ао,1397290,401.23,,
2013-11-27,NVTK,Новатэк ао,1198940,395.57,,
2013-11-28,NVTK,Новатэк ао,710960,399.49,,
2013-11-29,NVTK,Новатэк ао,1131950,398.98,,
2013-12-02,NVTK,Новатэк ао,1179110,397.74,,
2013-12-03,NVTK,Новатэк ао,1754420,391.73,,
2013-12-04,NVTK,Новатэк ао,1301610,390.0,,
2013-12-05,NVTK,Новатэк ао,1758470,388.63,,
