tradedate,secid,shortname,volume,close,dividends_value,currencyid
2015-06-08,CHMF,СевСт-ао,941130,624.9,,
2015-06-09,CHMF,СевСт-ао,529460,626.9,,
2015-06-10,CHMF,СевСт-ао,1028480,604.1,,
2015-06-11,CHMF,СевСт-ао,1146020,594.2,,
2015-06-15,CHMF,СевСт-ао,885150,599.0,,
2015-06-16,CHMF,СевСт-ао,547420,596.1,,
2015-06-17,CHMF,СевСт-ао,612240,587.3,,
2015-06-18,CHMF,СевСт-ао,862430,582.0,,
2015-06-19,CHMF,СевСт-ао,777250,585.4,,
2015-06-22,CHMF,СевСт-ао,877200,596.9,,
2015-06-23,CHMF,СевСт-ао,469180,595.0,,
2015-06-24,CHMF,СевСт-ао,816410,577.1,,
2015-06-25,CHMF,СевСт-ао,724470,577.8,,
2015-06-26,CHMF,СевСт-ао,765050,585.0,,
2015-06-29,CHMF,СевСт-ао,680770,594.3,,
2015-06-30,CHMF,СевСт-ао,776940,594.0,,
2015-07-01,CHMF,СевСт-ао,424480,585.3,,
2015-07-02,CHMF,СевСт-ао,673820,592.5,,
2015-07-03,CHMF,СевСт-ао,367090,593.5,,
2015-07-06,CHMF,СевСт-ао,957510,605.7,,
2015-07-07,CHMF,СевСт-ао,1525140,602.4,,
2015-07-08,CHMF,СевСт-ао,1567720,588.5,,
2015-07-09,CHMF,СевСт-ао,1050350,579.3,,
2015-07-10,CHMF,СевСт-ао,703400,580.0,,
2015-07-13,CHMF,СевСт-ао,635190,586.8,,
2015-07-14,CHMF,СевСт-ао,936250,594.0,,
2015-07-15,CHMF,СевСт-ао,888500,595.0,,
2015-07-16,CHMF,СевСт-ао,909220,596.4,,
2015-07-17,CHMF,СевСт-ао,532280,592.2,,
2015-07-20,CHMF,СевСт-ао,606060,594.0,,
2015-07-21,CHMF,СевСт-ао,729120,598.8,,
2015-07-22,CHMF,СевСт-ао,1343540,612.4,,
2015-07-23,CHMF,СевСт-ао,1284560,609.6,,
2015-07-24,CHMF,СевСт-ао,858680,623.9,,
2015-07-27,CHMF,СевСт-ао,879750,632.0,,
2015-07-28,CHMF,СевСт-ао,1241660,647.6,,
2015-07-29,CHMF,СевСт-ао,1395640,650.3,,
2015-07-30,CHMF,СевСт-ао,1378460,663.6,,
2015-07-31,CHMF,СевСт-ао,1684830,687.5,,
2015-08-03,CHMF,СевСт-ао,885330,692.0,,
2015-08-04,CHMF,СевСт-ао,770700,695.0,,
2015-08-05,CHMF,СевСт-ао,796250,687.5,,
2015-08-06,CHMF,СевСт-ао,980780,681.0,,
2015-08-07,CHMF,СевСт-ао,959860,677.1,,
2015-08-10,CHMF,СевСт-ао,551180,675.3,,
