tradedate,secid,shortname,volume,close,dividends_value,currencyid
2013-10-22,MTSS,МТС-ао,1440030,345.39,,
2013-10-23,MTSS,МТС-ао,1146630,338.5,,
2013-10-24,MTSS,МТС-ао,1719590,339.21,,
2013-10-25,MTSS,МТС-ао,1197780,336.39,,
2013-10-28,MTSS,МТС-ао,1440220,337.8,,
2013-10-29,MTSS,МТС-ао,805170,341.54,,
2013-10-30,MTSS,МТС-ао,1722940,339.97,,
2013-10-31,MTSS,МТС-ао,1801640,340.0,,
2013-11-01,MTSS,МТС-ао,1063960,338.4,,
2013-11-05,MTSS,МТС-ао,632550,335.27,,
2013-11-06,MTSS,МТС-ао,1819520,329.53,,
2013-11-07,MTSS,МТС-ао,1891250,330.09,,
2013-11-08,MTSS,МТС-ао,1250410,328.69,,
2013-11-11,MTSS,МТС-ао,795020,326.0,,
2013-11-12,MTSS,МТС-ао,1550370,326.09,,
2013-11-13,MTSS,МТС-ао,1602590,318.0,,
2013-11-14,MTSS,МТС-ао,1531070,320.03,,
2013-11-15,MTSS,МТС-ао,1903430,326.35,,
2013-11-18,MTSS,МТС-ао,985860,329.03,,
2013-11-19,MTSS,МТС-ао,998630,329.5,,
2013-11-20,MTSS,МТС-ао,1379110,321.5,,
2013-11-21,MTSS,МТС-ао,1505950,314.56,,
2013-11-22,MTSS,МТС-ао,2132790,317.99,,
2013-11-25,MTSS,МТС-ао,1624440,314.0,,
2013-11-26,MTSS,МТС-ао,1770820,318.05,,
2013-11-27,MTSS,МТС-ао,1163270,310.2,,
2013-11-28,MTSS,МТС-ао,1186030,310.5,,
2013-11-29,MTSS,МТС-ао,1091960,313.05,,
2013-12-02,MTSS,МТС-ао,974640,312.12,,
2013-12-03,MTSS,МТС-ао,2633810,309.06,,
2013-12-04,MTSS,МТС-ао,2981190,308.28,,
2013-12-05,MTSS,МТС-ао,1925900,305.0,,
2013-12-06,MTSS,МТС-ао,2784830,317.53,,
2013-12-09,MTSS,МТС-ао,3160510,324.83,,
2013-12-10,MTSS,МТС-ао,2245890,320.61,,
2013-12-11,MTSS,МТС-ао,1945460,322.47,,
2013-12-12,MTSS,МТС-ао,2344530,317.01,,
2013-12-13,MTSS,МТС-ао,1787420,319.51,,
2013-12-16,MTSS,МТС-ао,2581510,320.49,,
2013-12-17,MTSS,МТС-ао,2060120,319.64,,
2013-12-18,MTSS,МТС-ао,1806120,319.02,,
2013-12-19,MTSS,МТС-ао,2175810,324.31,,
2013-12-20,MTSS,МТС-ао,1401360,324.2,,
2013-12-23,MTSS,МТС-ао,1564430,329.49,,
2013-12-24,MTSS,МТС-ао,588860,329.06,,
2013-12-25,MTSS,МТС-ао,778440,325.28,,
2013-12-26,MTSS,МТС-ао,844290,327.6,,
2013-12-27,MTSS,МТС-ао,522860,326.1,,
2013-12-30,MTSS,МТС-ао,775700,328.29,,
2014-01-06,MTSS,МТС-ао,1595690,315.02,,
2014-01-08,MTSS,МТС-ао,1150950,314.63,,
2014-01-09,MTSS,МТС-ао,1172270,312.04,,
2014-01-10,MTSS,МТС-ао,2447770,313.43,,
2014-01-13,MTSS,МТС-ао,2471820,317.08,,
2014-01-14,MTSS,МТС-ао,2383710,314.51,,
2014-01-15,MTSS,МТС-ао,1880460,317.95,,
2014-01-16,MTSS,МТС-ао,1843310,312.6,,
2014-01-17,MTSS,МТС-ао,2166260,311.28,,
2014-01-20,MTSS,МТС-ао,1359680,312.09,,
2014-01-21,MTSS,МТС-ао,1020390,312.17,,
2014-01-22,MTSS,МТС-ао,2391790,307.31,,
2014-01-23,MTSS,МТС-ао,1392490,307.52,,
2014-01-24,MTSS,МТС-ао,3080730,305.6,,
2014-01-27,MTSS,МТС-ао,4037270,298.75,,
2014-01-28,MTSS,МТС-ао,2147280,299.5,,
2014-01-29,MTSS,МТС-ао,3730470,293.02,,
2014-01-30,MTSS,МТС-ао,2774920,291.29,,
2014-01-31,MTSS,МТС-ао,1752000,287.87,,
2014-02-03,MTSS,МТС-ао,2523080,289.03,,
2014-02-04,MTSS,МТС-ао,4356690,296.98,,
2014-02-05,MTSS,МТС-ао,3581400,297.99,,
2014-02-06,MTSS,МТС-ао,2682040,296.0,,
2014-02-07,MTSS,МТС-ао,2216450,299.0,,
2014-02-10,MTSS,МТС-ао,1375100,299.55,,
2014-02-11,MTSS,МТС-ао,2058100,302.5,,
2014-02-12,MTSS,МТС-ао,1539580,303.1,,
2014-02-13,MTSS,МТС-ао,2325910,294.72,,
2014-02-14,MTSS,МТС-ао,1623570,296.4,,
2014-02-17,MTSS,МТС-ао,1347820,297.34,,
2014-02-18,MTSS,МТС-ао,2128080,295.5,,
2014-02-19,MTSS,МТС-ао,3524400,287.39,,
2014-02-20,MTSS,МТС-ао,4443170,282.01,,
2014-02-21,MTSS,МТС-ао,2390770,285.59,,
2014-02-24,MTSS,МТС-ао,1568550,285.54,,
2014-02-25,MTSS,МТС-ао,2606070,281.79,,
2014-02-26,MTSS,МТС-ао,3060850,276.21,,
2014-02-27,MTSS,МТС-ао,5053350,271.39,,
2014-02-28,MTSS,МТС-ао,3039390,276.2,,
2014-03-03,MTSS,МТС-ао,9753250,239.63,,
2014-03-04,MTSS,МТС-ао,6725780,254.06,,
2014-03-05,MTSS,МТС-ао,2744490,256.5,,
2014-03-06,MTSS,МТС-ао,4686120,259.26,,
2014-03-07,MTSS,МТС-ао,2699270,252.83,,
2014-03-11,MTSS,МТС-ао,2713070,246.8,,
2014-03-12,MTSS,МТС-ао,3748760,237.5,,
2014-03-13,MTSS,МТС-ао,3566700,236.43,,
2014-03-14,MTSS,МТС-ао,5511140,235.0,,
2014-03-17,MTSS,МТС-ао,7405630,245.61,,
2014-03-18,MTSS,МТС-ао,8078700,260.71,,
2014-03-19,MTSS,МТС-ао,4765150,257.71,,
2014-03-20,MTSS,МТС-ао,4253150,259.6,,
2014-03-21,MTSS,МТС-ао,4972310,256.12,,
2014-03-24,MTSS,МТС-ао,3705580,260.08,,
2014-03-25,MTSS,МТС-ао,4156080,265.01,,
2014-03-26,MTSS,МТС-ао,3567190,271.21,,
2014-03-27,MTSS,МТС-ао,3168990,263.5,,
2014-03-28,MTSS,МТС-ао,4723120,272.58,,
