close,high,open,low,volume,adjclose,date,norm_price,MSFT_norm_price
213.2899932861328,217.63999938964844,202.5,199.009994506836,224019300,206.6697235107422,1595995200,136.10115993865136,136.10115993865136
203.3800048828125,216.3699951171875,214.8999938964844,203.13999938964844,162446600,197.0673217773437,1596600000,129.7775534039742,129.7775534039742
211.4900054931641,212.3600006103516,205.2899932861328,204.75,110081900,204.9255828857422,1597204800,134.9525661430716,134.9525661430716
216.47000122070312,216.6100006103516,211.4900054931641,208.9100036621093,139362200,209.75103759765625,1597809600,138.13034164093642,138.13034164093642
227.2700042724609,231.1499938964844,217.8800048828125,217.3600006103516,177995600,220.7481384277344,1598414400,145.3724192588423,145.3724192588423
202.6600036621093,232.8600006103516,227.97000122070312,202.1999969482422,205069500,196.8443603515625,1599019200,129.6307234370351,129.6307234370351
208.77999877929688,214.83999633789065,207.6000061035156,201.2400054931641,166960300,202.78872680664065,1599624000,133.54535183975077,133.54535183975077
207.4199981689453,210.6499938964844,210.6199951171875,196.25,188921500,201.46774291992188,1600228800,132.67542548484687,132.67542548484687
207.259994506836,212.57000732421875,207.8999938964844,199.1999969482422,147670400,201.3123321533203,1600833600,132.57308061670597,132.57308061670597
205.9100036621093,213.9900054931641,207.72999572753903,204.82000732421875,144028200,200.0010986328125,1601438400,131.709575309494,131.709575309494
222.8600006103516,225.2100067138672,207.0599975585937,206.72000122070312,141477100,216.46470642089844,1602043200,142.55158970168455,142.55158970168455
214.6499938964844,224.22000122070312,223.0,213.08999633789065,122592000,208.4902801513672,1602648000,137.3000770626209,137.3000770626209
213.25,216.9199981689453,213.1199951171875,208.1000061035156,137767900,207.13047790527344,1603252800,136.40458710000465,136.40458710000465
206.42999267578125,208.83999633789065,207.6699981689453,199.6199951171875,177936100,200.5061492919922,1603857600,132.04217352162914,132.04217352162914
211.009994506836,228.1199951171875,214.0200042724609,209.72000122070312,192063900,204.95474243164065,1604466000,134.9717689946197,134.9717689946197
214.4600067138672,219.1100006103516,212.38999938964844,212.1999969482422,118763200,208.30577087402344,1605070800,137.17856953728364,137.17856953728364
213.8600006103516,215.1699981689453,213.6499938964844,208.1600036621093,135671800,207.72296142578125,1605675600,136.79476372102025,136.79476372102025
216.2100067138672,217.32000732421875,215.1100006103516,210.83999633789065,99494400,210.5553131103516,1606280400,138.65999266252112,138.65999266252112
216.009994506836,216.9499969482422,214.8800048828125,212.8000030517578,121415500,210.3605499267578,1606885200,138.53173248609,138.53173248609
214.1300048828125,216.2100067138672,215.1600036621093,209.1100006103516,145952300,208.5297241210937,1607490000,137.32605266243866,137.32605266243866
223.94000244140625,225.6300048828125,214.75,214.72000122070312,190688100,218.0831451416016,1608094800,143.6174032298373,143.61740322983727
224.1499938964844,227.17999267578125,223.1100006103516,220.8000030517578,64586900,218.2876892089844,1608699600,143.75210455113614,143.75210455113614
217.8999938964844,225.6300048828125,225.22999572753903,214.8099975585937,102167500,212.2011260986328,1609304400,139.7438333574332,139.7438333574332
214.92999267578125,220.5800018310547,212.1699981689453,211.94000244140625,132862000,209.3087921142578,1609909200,137.83910341675102,137.83910341675102
216.44000244140625,217.4600067138672,214.0200042724609,212.02999877929688,111795300,210.779296875,1610514000,138.80749588485202,138.80749588485202
232.3300018310547,234.17999267578125,217.6999969482422,217.2899932861328,180981100,226.2537384033203,1611118800,148.9981005154222,148.9981005154222
239.509994506836,242.63999938964844,238.0,230.13999938964844,220715400,233.2459411621093,1611723600,153.60277550037694,153.60277550037694
243.7700042724609,245.08999633789065,239.57000732421875,239.259994506836,116285900,237.39453125,1612328400,156.3348056859332,156.3348056859332
243.6999969482422,246.1300048828125,245.0,240.88999938964844,81227400,237.32635498046875,1612933200,156.28990859502954,156.28990859502954
233.2700042724609,244.3099975585937,241.32000732421875,228.72999572753903,130517300,227.16915893554688,1613538000,149.60094545154183,149.60094545154183
233.8699951171875,237.47000122070312,230.009994506836,227.8800048828125,151837600,228.27798461914065,1614142800,150.33115623976616,150.33115623976616
233.77999877929688,235.3800048828125,232.1600036621093,224.259994506836,188978000,228.1901397705078,1614747600,150.27330651901138,150.27330651901138
237.7100067138672,240.0599975585937,237.0,231.8099975585937,136435200,232.0261993408203,1615352400,152.7995215264368,152.7995215264368
237.5800018310547,241.0500030517578,236.1499938964844,229.3500061035156,172591200,231.89930725097656,1615953600,152.7159574691506,152.7159574691506
231.8500061035156,238.0,237.8500061035156,231.1000061035156,135181400,226.30630493164065,1616558400,149.0327179008661,149.0327179008661
247.8600006103516,249.9600067138672,232.9100036621093,232.38999938964844,133804000,241.93348693847656,1617163200,159.32390889668815,159.32390889668815
258.489990234375,259.19000244140625,247.8099975585937,247.19000244140625,121658000,252.309326171875,1617768000,166.15685825672875,166.15685825672875
258.260009765625,261.4800109863281,257.4800109863281,255.1600036621093,116509200,252.0848083496093,1618372800,166.00900333381998,166.00900333381998
261.9700012207031,263.19000244140625,258.94000244140625,255.63999938964844,121876700,255.7061309814453,1618977600,168.39380456320447,168.39380456320447
247.7899932861328,256.5400085449219,256.0799865722656,245.759994506836,170819900,241.8651580810547,1619582400,159.27891131990515,159.27891131990515
246.22999572753903,254.3000030517578,249.0599975585937,242.57000732421875,138366800,240.3424835205078,1620187200,158.27616272964667,158.27616272964667
243.0800018310547,249.17999267578125,242.1699981689453,238.07000732421875,135348000,237.26779174804688,1620792000,156.25134211452638,156.25134211452638
251.72000122070312,252.75,239.3099975585937,238.6000061035156,108519400,245.70118713378903,1621396800,161.80510623015465,161.80510623015465
247.3999938964844,252.94000244140625,251.42999267578125,246.9600067138672,83681300,242.04209899902344,1622001600,159.39543474562552,159.39543474562552
252.57000732421875,256.010009765625,248.1300048828125,243.0,115529700,247.10015869140625,1622606400,162.72639091800585,162.72639091800585
258.3599853515625,259.989990234375,253.8099975585937,253.2100067138672,98690300,252.7647399902344,1623211200,166.45676841230403,166.45676841230403
265.510009765625,265.7900085449219,259.3999938964844,254.4199981689453,143377900,259.7598876953125,1623816000,171.06338277473066,171.06338277473066
271.3999938964844,271.6499938964844,265.989990234375,264.42999267578125,106104500,265.5223083496094,1624420800,174.8581918148825,174.8581918148825
277.6600036621094,279.3699951171875,270.69000244140625,269.6000061035156,96405400,271.6467590332031,1625025600,178.8914136524336,178.8914136524336
280.9800109863281,282.8500061035156,279.3999938964844,274.8699951171875,116847100,274.8948974609375,1625630400,181.03045656663664,181.03045656663664
279.32000732421875,284.1000061035156,282.3500061035156,274.45001220703125,131100000,273.2708740234375,1626235200,179.96096525529896,179.96096525529896
286.5400085449219,289.989990234375,278.8999938964844,277.2900085449219,127296700,280.3344421386719,1626840000,184.61263748603625,184.61263748603622
287.1199951171875,290.1499938964844,288.989990234375,283.739990234375,106826400,280.90185546875,1627444800,184.98630427707093,184.98630427707093
286.44000244140625,291.54998779296875,286.2200012207031,284.6499938964844,81415000,280.2366027832031,1628049600,184.54820594018256,184.54820594018256
293.0799865722656,294.82000732421875,287.2099914550781,285.8599853515625,89349100,286.7328186035156,1628654400,188.8262515742369,188.82625157423692
302.6199951171875,305.8399963378906,292.0400085449219,288.6400146484375,133487100,296.0662536621094,1629259200,194.97273164934407,194.97273164934407
301.8800048828125,304.5899963378906,304.29998779296875,296.8299865722656,102911300,295.9076538085937,1629864000,194.86828662632425,194.86828662632422
300.17999267578125,305.19000244140625,302.8699951171875,298.20001220703125,67197700,294.2412414550781,1630468800,193.77088033769687,193.77088033769687
299.7900085449219,302.1400146484375,299.7799987792969,294.0799865722656,100113500,293.8590393066406,1631073600,193.51918330704456,193.51918330704456
294.79998779296875,305.32000732421875,303.260009765625,289.5199890136719,149922400,288.9676818847656,1631678400,190.29800795787872,190.29800795787872
283.5199890136719,300.8999938964844,296.7300109863281,282.75,126987800,277.9108581542969,1632283200,183.01660016678647,183.01660016678647
288.760009765625,290.3999938964844,285.1000061035156,280.25,145127300,283.0472106933594,1632888000,186.3991156438728,186.39911564387282
292.8800048828125,297.9700012207031,285.7799987792969,285.510009765625,103391500,287.085693359375,1633492800,189.05863521887383,189.05863521887383
308.2300109863281,309.29998779296875,294.9100036621094,293.489990234375,116475400,302.1319885253906,1634097600,198.96728652051263,198.96728652051263
310.1099853515625,312.3999938964844,309.2099914550781,306.1099853515625,96566300,303.97479248046875,1634702400,200.18085448569468,200.18085448569468
333.1300048828125,333.45001220703125,316.0,316.0,167212900,326.5394287109375,1635307200,215.04066613295268,215.04066613295268
335.95001220703125,338.7900085449219,333.8999938964844,329.510009765625,110266800,329.3035888671875,1635912000,216.8609879349619,216.8609879349619
339.510009765625,340.6700134277344,334.57000732421875,329.9200134277344,103791500,332.793212890625,1636520400,219.15905980186,219.15905980185994
337.67999267578125,349.6700134277344,338.94000244140625,333.5599975585937,124939000,330.9993896484375,1637125200,217.97774780395648,217.97774780395648
330.5899963378906,339.0299987792969,336.2799987792969,328.1199951171875,117327600,324.6425170898437,1637730000,213.79146587494503,213.79146587494506
334.9200134277344,339.2799987792969,335.1300048828125,318.0299987792969,166937400,328.89459228515625,1638334800,216.5916455838918,216.5916455838918
328.3399963378906,343.7900085449219,335.3099975585937,324.1099853515625,158409000,322.4329833984375,1638939600,212.3363901472792,212.33639014727913
327.2900085449219,336.760009765625,328.6099853515625,317.25,171233300,321.40185546875,1639544400,211.65734676883133,211.65734676883133
341.25,343.8099975585937,328.29998779296875,325.75,80057800,335.1107177734375,1640149200,220.68523933777,220.68523933776993
329.010009765625,344.29998779296875,341.29998779296875,326.1199951171875,110576700,323.0909423828125,1640754000,212.7696852591335,212.7696852591335
314.9800109863281,326.07000732421875,325.8599853515625,304.69000244140625,186096700,309.31329345703125,1641358800,203.69649365577376,203.69649365577376
302.6499938964844,323.4100036621094,319.6700134277344,301.739990234375,161917800,297.2051086425781,1641963600,195.72271805862889,195.72271805862889
288.489990234375,313.9100036621094,306.2900085449219,276.04998779296875,297879100,283.2999267578125,1642568400,186.5655403572896,186.5655403572896
308.760009765625,312.3800048828125,307.989990234375,293.0299987792969,281048800,303.2052307128906,1643173200,199.6740640016673,199.67406400166726
304.5599975585937,315.1199951171875,309.6300048828125,299.8999938964844,176417000,299.080810546875,1643778000,196.9579507794037,196.95795077940366
300.4700012207031,311.92999267578125,309.8699951171875,291.3500061035156,179264300,295.0643920898437,1644382800,194.31296146255983,194.31296146255985
287.7200012207031,300.8699951171875,298.3699951171875,284.5,138443800,282.5437316894531,1644987600,186.0675524362952,186.06755243629522
294.95001220703125,299.9700012207031,290.17999267578125,271.5199890136719,193192900,290.2426147460937,1645592400,191.1376076743879,191.1376076743879
275.8500061035156,303.1300048828125,295.3599853515625,270.0,182860700,271.4474182128906,1646197200,178.76013889962135,178.76013889962135
287.1499938964844,289.6000061035156,283.44000244140625,275.82000732421875,157947600,282.5670471191406,1646802000,186.0829066786633,186.08290667866333
304.0599975585937,305.0,289.1099853515625,283.20001220703125,167984400,299.2072448730469,1647403200,197.04121337905173,197.04121337905173
315.4100036621094,315.82000732421875,300.510009765625,297.7200012207031,132738000,310.37603759765625,1648008000,204.3963577084276,204.39635770842756
310.8800048828125,315.95001220703125,313.760009765625,305.5400085449219,136142500,305.9183349609375,1648612800,201.46076322843848,201.46076322843848
282.0599975585937,307.0,305.19000244140625,280.489990234375,161419500,277.5583190917969,1649217600,182.78443759108416,182.78443759108416
285.29998779296875,288.5799865722656,282.7300109863281,278.3399963378906,93204500,280.74658203125,1649822400,184.88404984622144,184.88404984622144
270.2200012207031,293.29998779296875,289.3999938964844,270.0,163964400,265.90728759765625,1650427200,175.1117176885394,175.1117176885394
281.7799987792969,290.9800109863281,282.1000061035156,276.2200012207031,195327900,277.2827453613281,1651032000,182.6029600929374,182.6029600929374
269.5,290.8800048828125,282.5899963378906,263.32000732421875,201702400,265.19879150390625,1651636800,174.64514165343687,174.64514165343687
266.82000732421875,271.3599853515625,265.67999267578125,250.0200042724609,196314500,262.5615539550781,1652241600,172.90840400588968,172.90840400588968
259.6199951171875,263.6000061035156,263.0,246.44000244140625,165466900,255.4764709472656,1652846400,168.24256326616086,168.24256326616086
271.8699951171875,274.7699890136719,258.1400146484375,257.1300048828125,118288500,268.1540222167969,1653451200,176.5912918735964,176.5912918735964
272.5,277.69000244140625,275.20001220703125,261.6000061035156,142620400,268.7754821777344,1654056000,177.00055076310483,177.00055076310485
244.4900054931641,273.0,271.7099914550781,241.509994506836,150022100,241.1482849121093,1654660800,158.806818610025,158.806818610025
253.7400054931641,255.3000030517578,248.3099975585937,243.0200042724609,139294000,250.27186584472656,1655265600,164.81510045523115,164.81510045523117
256.4800109863281,268.29998779296875,251.88999938964844,250.3699951171875,137635100,252.97439575195312,1655870400,166.59483601056186,166.59483601056186
262.8500061035156,262.9800109863281,257.5899963378906,252.8999938964844,97579400,259.2573547363281,1656475200,170.73244257960516,170.73244257960516
253.6699981689453,269.0599975585937,263.75,252.0399932861328,119666800,250.2028045654297,1657080000,164.76962054622717,164.76962054622717
259.5299987792969,260.8399963378906,250.19000244140625,245.94000244140625,130361900,255.98272705078125,1657684800,168.57595531674303,168.57595531674303
251.8999938964844,265.3299865722656,259.8999938964844,249.57000732421875,127478300,248.45700073242188,1658289600,163.61993145456225,163.61993145456225
274.82000732421875,282.0,261.1600036621094,258.8500061035156,155899900,271.063720703125,1658894400,178.50745710735117,178.50745710735117
282.29998779296875,285.9200134277344,276.760009765625,276.6099853515625,100536600,278.44146728515625,1659499200,183.3660297637165,183.3660297637165
292.7099914550781,294.17999267578125,288.1700134277344,286.510009765625,103562000,288.7091979980469,1660104000,190.1277848782217,190.12778487822166
276.44000244140625,293.3500061035156,289.739990234375,275.3999938964844,98598100,272.6615600585937,1660708800,179.5597050417885,179.5597050417885
262.9700012207031,280.3399963378906,275.4100036621094,260.6600036621094,105375300,259.9262390136719,1661313600,171.1729324804226,171.1729324804226
253.25,267.1099853515625,265.3900146484375,251.94000244140625,92238800,250.31874084472656,1661918400,164.84596971737443,164.84596971737443
251.9900054931641,267.45001220703125,254.6999969482422,251.58999633789065,118632300,249.0733337402344,1662523200,164.0258140185238,164.0258140185238
242.4499969482422,254.22999572753903,253.52999877929688,239.63999938964844,148722900,239.64376831054688,1663128000,157.8160278394119,157.8160278394119
236.4100036621093,247.6600036621093,244.2700042724609,234.5,148575700,233.6736755371093,1663732800,153.88445751743402,153.88445751743402
248.8800048828125,250.3600006103516,236.8099975585937,232.72999572753903,155977500,245.99932861328125,1664337600,162.00144558986065,162.00144558986065
225.4100036621093,250.5800018310547,245.9900054931641,224.1100006103516,138574200,222.80099487304688,1664942400,146.72431608556855,146.72431608556855
238.5,243.92999267578125,225.3999938964844,219.1300048828125,149126200,235.73947143554688,1665547200,155.24487554673112,155.24487554673112
250.6600036621093,251.0399932861328,237.0399932861328,234.2899932861328,127783100,247.7587280273437,1666152000,163.1600879733776,163.1600879733776
228.1699981689453,238.3000030517578,231.1699981689453,225.77999877929688,222565100,225.529037475586,1666756800,148.52085287993037,148.52085287993037
228.8699951171875,231.6499938964844,229.4600067138672,213.42999267578125,173520500,226.220932006836,1667361600,148.97649605135717,148.97649605135717
241.97000122070312,247.9900054931641,227.3699951171875,224.3300018310547,171254500,239.1693115234375,1667970000,157.50357704609095,157.50357704609095
245.02999877929688,245.3099975585937,242.7899932861328,237.6300048828125,120890700,242.1938934326172,1668574800,159.4953980984253,159.4953980984253
240.3300018310547,248.6999969482422,245.1100006103516,238.2100067138672,71443800,238.2177581787109,1669179600,156.8769370537359,156.8769370537359
245.1199951171875,256.1199951171875,240.57000732421875,239.8600006103516,141063200,242.9656219482422,1669784400,160.00361548193982,160.00361548193982
256.9200134277344,263.9200134277344,244.8300018310547,242.2100067138672,136565000,254.6619415283203,1670389200,167.70615959348237,167.70615959348237
241.8000030517578,262.5899963378906,257.1300048828125,238.4199981689453,211920500,239.67483520507807,1670994000,157.8364867644521,157.8364867644521
236.9600067138672,245.6199951171875,241.69000244140625,233.8699951171875,90237900,234.8773651123047,1671598800,154.67714037686426,154.67714037686426
239.5800018310547,245.75,236.88999938964844,234.1699981689453,84906300,237.47433471679688,1672203600,156.38735980084502,156.38735980084502
228.8500061035156,232.8699951171875,232.27999877929688,219.3500061035156,188226300,226.8386383056641,1672808400,149.38328298823302,149.38328298823302
240.3500061035156,240.9100036621093,231.2899932861328,231.1100006103516,107103400,238.23757934570312,1673413200,156.88999016946642,156.88999016946642
242.0399932861328,245.1699981689453,241.57000732421875,230.67999267578125,166209900,239.9127197265625,1674018000,157.99314425039393,157.99314425039393
247.8099975585937,249.8300018310547,234.47999572753903,230.8999938964844,178888500,245.6320037841797,1674622800,161.75954593244717,161.75954593244717
267.5599975585937,268.7699890136719,248.0,245.47000122070312,173637000,265.2084045410156,1675227600,174.65147226383732,174.65147226383732
272.1700134277344,276.760009765625,273.20001220703125,260.6600036621094,204558400,269.7779235839844,1675832400,177.66070279623062,177.66070279623062
252.6699981689453,270.7300109863281,268.32000732421875,251.58999633789065,116923500,250.44927978515625,1676437200,164.93193538717762,164.93193538717762
249.4199981689453,256.8399963378906,254.08999633789065,248.1000061035156,120382100,247.8470764160156,1677042000,163.2182692975343,163.21826929753433
254.1499938964844,260.1199951171875,250.759994506836,245.6100006103516,128716600,252.54725646972656,1677646800,166.31354588843433,166.31354588843433
260.7900085449219,261.07000732421875,254.0399932861328,245.72999572753903,139287500,259.1453857421875,1678251600,170.6587060413216,170.6587060413216
273.7799987792969,283.3299865722656,259.9800109863281,259.2099914550781,248349500,272.053466796875,1678852800,179.15924871531314,179.15924871531314
275.2300109863281,281.4599914550781,273.3999938964844,272.04998779296875,148375000,273.4943542480469,1679457600,180.10813687422797,180.10813687422797
287.17999267578125,290.45001220703125,278.9599914550781,278.4100036621094,133614000,285.3689270019531,1680062400,187.9280685900535,187.9280685900535
282.8299865722656,292.0799865722656,285.8500061035156,281.6400146484375,102214700,281.04638671875,1680667200,185.0814845020126,185.0814845020126
288.3699951171875,291.760009765625,284.7900085449219,281.9599914550781,116612000,286.55145263671875,1681272000,188.70681405801471,188.70681405801471
275.4200134277344,289.04998779296875,285.989990234375,275.3699951171875,134454300,273.6831359863281,1681876800,180.23245800418763,180.23245800418763
305.4100036621094,309.17999267578125,296.70001220703125,292.7300109863281,195207000,303.4840087890625,1682481600,199.85765170328088,199.85765170328088
307.0,311.9700012207031,306.6199951171875,303.3999938964844,115721300,305.06396484375,1683086400,200.8981226926558,200.8981226926558
311.739990234375,313.7099914550781,308.6199951171875,306.260009765625,124583100,309.7740783691406,1683691200,203.99994091430293,203.99994091430293
315.260009765625,322.7200012207031,312.2900085449219,310.739990234375,134033400,313.2718505859375,1684296000,206.30337872715944,206.30337872715944
331.2099914550781,335.739990234375,314.7300109863281,312.6099853515625,132820300,329.8407592773437,1684900800,217.21473842470493,217.21473842470493
333.67999267578125,338.5599975585937,332.2900085449219,324.7200012207031,140291800,332.300537109375,1685505600,218.83461099454192,218.83461099454192
334.2900085449219,336.9800109863281,331.6499938964844,322.5,133721300,332.9080505371094,1686110400,219.2346854746757,219.2346854746757
338.04998779296875,351.4700012207031,334.3399963378906,332.8099975585937,137811900,336.6524963378906,1686715200,221.70056876012583,221.70056876012583
334.57000732421875,340.1199951171875,336.3699951171875,328.489990234375,117634000,333.1868896484375,1687320000,219.41831337064107,219.41831337064107
337.989990234375,342.7300109863281,334.6600036621094,332.6199951171875,76589000,336.5927429199219,1687924800,221.6612184897636,221.66121848976354
332.4700012207031,342.989990234375,335.0899963378906,327.0,127008500,331.0955810546875,1688529600,218.0410941023129,218.0410941023129
359.489990234375,366.7799987792969,336.6000061035156,335.6700134277344,164101300,358.0038452148437,1689134400,235.76137698614104,235.76137698614104
350.9800109863281,362.4599914550781,361.75,339.8299865722656,211196000,349.529052734375,1689739200,230.18035105143903,230.18035105143903
336.3399963378906,344.6700134277344,341.44000244140625,329.04998779296875,170261800,334.9495544433594,1690344000,220.57910615197665,220.57910615197665
326.04998779296875,335.1400146484375,333.6300048828125,323.0,109811800,324.7020874023437,1690948800,213.8306955622521,213.83069556225212
321.8599853515625,328.260009765625,326.4700012207031,319.2099914550781,102632000,320.5293884277344,1691553600,211.08278860775508,211.08278860775508
322.4599914550781,326.0799865722656,320.79998779296875,311.54998779296875,106842900,321.126953125,1692158400,211.47631140855376,211.47631140855378
328.4100036621094,332.9800109863281,323.82000732421875,318.79998779296875,100225000,327.7447814941406,1692763200,215.83444428846803,215.83444428846803
333.54998779296875,334.8500061035156,328.6700134277344,326.45001220703125,75118200,332.8743591308594,1693368000,219.21249819251025,219.21249819251025
331.7699890136719,338.4200134277344,333.3800048828125,329.0299987792969,89595700,331.09796142578125,1693972800,218.0426616820312,218.04266168203114
328.6499938964844,340.8599853515625,331.3099975585937,324.510009765625,107818400,327.9842834472656,1694577600,215.99216692473115,215.99216692473115
312.1400146484375,329.5899963378906,329.510009765625,310.0199890136719,122547500,311.5077514648437,1695182400,205.1416413785577,205.1416413785577
313.3900146484375,321.8900146484375,312.29998779296875,309.45001220703125,104837500,312.7552185058594,1695787200,205.96315363678,205.96315363677994
328.3900146484375,331.1000061035156,314.0299987792969,314.0,103779500,327.724853515625,1696392000,215.821320832622,215.82132083262198
332.0599975585937,336.1400146484375,331.2099914550781,326.3599853515625,100945200,331.38739013671875,1696996800,218.23326329802487,218.23326329802495
330.5299987792969,336.8800048828125,332.489990234375,324.3900146484375,128746600,329.8605041503906,1697601600,217.22774129749573,217.22774129749578
338.1099853515625,346.20001220703125,345.0199890136719,326.94000244140625,165832200,337.4251403808594,1698206400,222.20938905891657,222.20938905891657
360.5299987792969,362.4599914550781,339.7900085449219,339.6499938964844,125793100,359.7997436523437,1698811200,236.944055592004,236.94405559200396
370.2699890136719,371.9500122070313,361.6799926757813,360.3599853515625,127327600,369.5199890136719,1699419600,243.3452673713205,243.34526737132055
373.0700073242188,378.8699951171875,371.2799987792969,367.0,175087600,372.3143310546875,1700024400,245.18546528026968,245.18546528026968
382.7000122070313,383.0,378.0,374.9700012207031,76154200,382.7000122070313,1700629200,252.02489597952987,252.02489597952987
372.5199890136719,384.2999877929688,383.760009765625,362.8999938964844,147666500,372.5199890136719,1701234000,245.320900148488,245.320900148488
371.2999877929688,374.4599914550781,373.5400085449219,366.1000061035156,92154600,371.2999877929688,1701838800,244.5174753485529,244.5174753485529
