low,volume,open,high,close,adjclose,date,norm_price,TSLA_norm_price
45.91400146484375,1147764000,46.93199920654297,53.66666793823242,51.27466583251953,51.27466583251953,1587528000,163.97049436606102,163.97049436606102
45.5359992980957,1701727500,52.678001403808594,57.98799896240234,51.2140007019043,51.2140007019043,1588132800,163.77649424346143,163.77649424346143
50.740665435791016,1067458500,51.76666641235352,56.21933364868164,53.96066665649414,53.96066665649414,1588737600,172.5600166149888,172.5600166149888
50.88666534423828,968526000,54.72200012207031,55.64799880981445,53.867332458496094,53.867332458496094,1589342400,172.2615445657123,172.2615445657123
53.06666564941406,564616500,54.70000076293945,55.63999938964844,54.5913314819336,54.5913314819336,1589947200,174.57681031861563,174.57681031861563
52.33333206176758,886120500,54.7239990234375,60.57733154296875,58.77066802978516,58.77066802978516,1590552000,187.94184875907567,187.94184875907567
57.22933197021485,753180000,59.20800018310547,63.62933349609375,62.711334228515625,62.711334228515625,1591156800,200.5436468253569,200.5436468253569
60.56666564941406,1214874000,66.12533569335938,68.49866485595703,65.47533416748047,65.47533416748047,1591761600,209.3826012887596,209.38260128875953
65.50466918945312,615751500,65.84733581542969,67.94667053222656,66.78533172607422,66.78533172607422,1592366400,213.5718230772069,213.57182307720694
62.47666549682617,825208500,66.27400207519531,72.51266479492188,71.98733520507812,71.98733520507812,1592971200,230.2072329486695,230.2072329486695
72.03333282470703,1089549000,72.19999694824219,95.3000030517578,92.65733337402344,92.65733337402344,1593576000,296.3075139213051,296.3075139213051
87.42266845703125,1706550000,93.66666412353516,119.66600036621094,101.12000274658205,101.12000274658205,1594180800,323.3701589555492,323.3701589555492
97.13333129882812,1098408000,102.86666870117188,111.66666412353516,104.55733489990234,104.55733489990234,1594785600,334.3623525335876,334.36235253358757
91.10266876220705,1346154000,106.5999984741211,112.5999984741211,98.43267059326172,98.43267059326172,1595390400,314.77637926822683,314.77637926822683
94.73200225830078,697206000,100.06666564941406,102.32066345214844,99.13333129882812,99.13333129882812,1595995200,317.01701176010613,317.01701176010613
91.0,539769000,99.5326690673828,101.15399932861328,91.6259994506836,91.6259994506836,1596600000,293.0094264443649,293.0094264443649
95.66666412353516,1373236500,98.0,128.25999450683594,125.80599975585938,125.80599975585938,1597204800,402.313143133188,402.31314313318796
122.74732971191406,1275438000,124.33333587646484,141.93333435058594,134.8893280029297,134.8893280029297,1597809600,431.3605839887989,431.3605839887989
136.90866088867188,1494850500,137.3333282470703,167.49667358398438,158.35000610351562,158.35000610351562,1598414400,506.3851389782209,506.3851389782209
109.95999908447266,1228679400,159.663330078125,159.67999267578125,110.06999969482422,110.06999969482422,1599019200,351.9912216255912,351.9912216255912
113.836669921875,1216298100,118.86666870117188,153.97999572753906,149.9199981689453,149.9199981689453,1599624000,479.426941472726,479.426941472726
135.69000244140625,1273568700,146.6233367919922,152.59666442871094,141.41000366210938,141.41000366210938,1600228800,452.2129560925743,452.2129560925743
117.0999984741211,1076348100,135.05332946777344,142.8333282470703,139.69000244140625,139.69000244140625,1600833600,446.7125896661967,446.7125896661967
135.35000610351562,792558600,140.44000244140625,149.6266632080078,137.9933319091797,137.9933319091797,1601438400,441.28683210291535,441.28683210291535
137.9499969482422,557187900,139.9566650390625,149.6300048828125,148.88333129882812,148.88333129882812,1602043200,476.1117998442802,476.1117998442802
139.68333435058594,552816300,149.92666625976562,155.3000030517578,140.64666748046875,140.64666748046875,1602648000,449.7718946241301,449.7718946241301
135.7933349609375,471019200,140.89999389648438,148.41000366210938,141.55999755859375,141.55999755859375,1603252800,452.6926193523753,452.6926193523753
126.37000274658205,461972400,138.82666015625,142.58999633789062,141.3000030517578,141.3000030517578,1603857600,451.86118677010165,451.86118677010165
132.00999450683594,442142400,143.5399932861328,150.8333282470703,136.7866668701172,136.7866668701172,1604466000,437.42805584807655,437.42805584807655
133.8866729736328,435032400,138.81666564941406,154.0,147.20333862304688,147.20333862304688,1605070800,470.7393761510866,470.7393761510866
147.8333282470703,832020000,149.4499969482422,186.663330078125,185.1266632080078,185.1266632080078,1605675600,592.0138141066989,592.0138141066989
181.7899932861328,568793700,183.35333251953125,202.6000061035156,194.9199981689453,194.9199981689453,1606280400,623.3317749156976,623.3317749156976
180.40333557128903,720911100,185.47999572753903,217.0933380126953,216.6266632080078,216.6266632080078,1606885200,692.7471975167789,692.7471975167789
188.77999877929688,845884500,217.89666748046875,218.106674194336,211.0833282470703,211.0833282470703,1607490000,675.020248755172,675.020248755172
201.6666717529297,1290760200,209.4100036621093,231.6666717529297,213.44667053222656,213.44667053222656,1608094800,682.5779460421529,682.5779460421529
207.52333068847656,333684000,210.7333374023437,227.13333129882807,221.9966735839844,221.9966735839844,1608699600,709.9198741554887,709.9198741554887
222.7866668701172,520137900,224.0,248.163330078125,245.0366668701172,245.0366668701172,1609304400,783.5991274081136,783.5991274081136
249.6999969482422,830480100,252.8300018310547,294.8299865722656,283.14666748046875,283.14666748046875,1609909200,905.4705338602066,905.4705338602066
273.0333251953125,386170200,284.2533264160156,287.6666564941406,281.51666259765625,281.51666259765625,1610514000,900.2579653897096,900.2579653897096
276.2066650390625,391675500,286.2466735839844,300.1333312988281,294.36334228515625,294.36334228515625,1611118800,941.3401720724852,941.3401720724851
260.0333251953125,415321200,290.1166687011719,297.1666564941406,290.92999267578125,290.92999267578125,1611723600,930.3607142127383,930.3607142127383
277.8066711425781,264126600,292.3399963378906,292.6933288574219,283.1533203125,283.1533203125,1612328400,905.491808853215,905.491808853215
261.77667236328125,304228500,281.2133178710937,281.6066589355469,265.4066772460937,265.4066772460937,1612933200,848.7400818611469,848.7400818611469
206.3333282470703,500365500,259.6966552734375,266.61334228515625,232.94667053222656,232.94667053222656,1613538000,744.9367072007739,744.9367072007739
219.836669921875,503245500,237.2833404541016,248.3333282470703,228.81333923339844,228.81333923339844,1614142800,731.7187882647187,731.7187882647187
179.8300018310547,914502900,229.3300018310547,233.5666656494141,224.52667236328125,224.52667236328125,1614747600,718.0105197765027,718.0105197765027
218.35333251953125,575924100,233.433334350586,239.2833404541016,225.6266632080078,225.6266632080078,1615352400,721.5281642053732,721.5281642053732
208.2066650390625,559486200,218.9566650390625,234.57666015625,220.72000122070312,220.72000122070312,1615953600,705.8372225155057,705.8372225155057
197.0033264160156,524826900,222.6366729736328,222.67333984375,211.8733367919922,211.8733367919922,1616558400,677.5466053790722,677.5466053790722
213.70333862304688,416250900,215.5399932861328,236.05332946777344,230.5399932861328,230.5399932861328,1617163200,737.2404296841048,737.2404296841048
222.6133270263672,436377900,229.0,254.3333282470703,254.106674194336,254.106674194336,1617768000,812.6039694818523,812.6039694818523
230.6000061035156,540423000,256.8999938964844,260.2633361816406,239.663330078125,239.663330078125,1618372800,766.4158132728996,766.4158132728996
232.6666717529297,466953900,234.92333984375,251.2566680908203,234.913330078125,234.913330078125,1618977600,751.2258586316971,751.2258586316971
219.2333374023437,445972500,232.1366729736328,238.4900054931641,224.5333404541016,224.5333404541016,1619582400,718.0318435653669,718.0318435653669
198.5333404541016,453156000,227.0200042724609,230.0,205.7333374023437,205.7333374023437,1620187200,657.9115922789096,657.9115922789096
186.5500030517578,541801200,200.8300018310547,206.80332946777344,192.6233367919922,192.6233367919922,1620792000,615.9873155173565,615.9873155173565
182.32666015625,476982300,184.183334350586,204.82666015625,201.56333923339844,201.56333923339844,1621396800,644.5764169020305,644.5764169020305
200.5,287495400,202.5200042724609,211.8633270263672,207.96665954589844,207.96665954589844,1622001600,665.0535000809706,665.0535000809706
190.4066619873047,378146100,206.7100067138672,207.7866668701172,201.19667053222656,201.19667053222656,1622606400,643.4038524937885,643.4038524937885
199.2100067138672,284692800,200.72332763671875,208.4966735839844,199.7866668701172,199.7866668701172,1623211200,638.8948226682367,638.8948226682367
197.8333282470703,340134000,199.17999267578125,210.4633331298828,207.90333557128903,207.90333557128903,1623816000,664.8509972805458,664.8509972805458
210.01333618164065,445763400,210.6666717529297,232.5399932861328,226.9199981689453,226.9199981689453,1624420800,725.6641009195883,725.6641009195883
217.13333129882807,263695200,226.58999633789065,233.3333282470703,219.8600006103516,219.8600006103516,1625025600,703.087039302317,703.087039302317
206.82000732421875,319796700,221.42333984375,231.0933380126953,222.8466644287109,222.8466644287109,1625630400,712.6380472874536,712.6380472874536
207.0966644287109,285018000,223.5833282470703,226.20333862304688,220.1666717529297,220.1666717529297,1626235200,704.0677384066385,704.0677384066385
209.0800018310547,305441400,219.8699951171875,222.7333374023437,214.9266662597656,214.9266662597656,1626840000,687.3108024569932,687.3108024569932
213.13333129882807,393881100,215.6666717529297,242.31333923339844,236.5800018310547,236.5800018310547,1627444800,756.5556835430183,756.5556835430183
232.5433349609375,221078400,237.0,241.63333129882807,236.663330078125,236.663330078125,1628049600,756.8221577100348,756.8221577100348
216.27999877929688,271169700,237.57000732421875,243.3000030517578,221.90333557128903,221.90333557128903,1628654400,709.6213899072482,709.6213899072482
222.52999877929688,248558400,223.25,238.4066619873047,236.163330078125,236.163330078125,1629259200,755.2232151162241,755.2232151162241
232.5399932861328,237459900,235.6766662597656,246.79666137695312,245.2400054931641,245.2400054931641,1629864000,784.2493809788267,784.2493809788267
241.3999938964844,183802500,244.69332885742188,253.3999938964844,250.97332763671875,250.97332763671875,1630468800,802.583886937563,802.583886937563
236.2833404541016,268596900,253.8600006103516,254.8166656494141,248.163330078125,248.163330078125,1631073600,793.5978373676832,793.5978373676832
239.5399932861328,295721100,248.3333282470703,253.67999267578125,246.4600067138672,246.4600067138672,1631678400,788.1508048113933,788.1508048113933
246.3733367919922,305696700,247.8433380126953,266.3333435058594,259.1866760253906,259.1866760253906,1632283200,828.8492320904724,828.8492320904724
254.52999877929688,314538600,259.9333190917969,268.989990234375,260.1966552734375,260.1966552734375,1632888000,832.0790297676067,832.0790297676067
257.739990234375,260362500,258.7333374023437,270.7733459472656,268.5733337402344,268.5733337402344,1633492800,858.8666857580452,858.8666857580452
268.59332275390625,260640600,270.1566772460937,292.6499938964844,288.0899963378906,288.0899963378906,1634097600,921.2787319908985,921.2787319908983
285.1666564941406,580984500,288.45001220703125,364.9800109863281,339.4766540527344,339.4766540527344,1634702400,1085.6073635385778,1085.6073635385778
343.59332275390625,583333800,346.5533447265625,403.25,390.6666564941406,390.6666564941406,1635307200,1249.3071141002638,1249.3071141002638
337.17333984375,522618600,392.4433288574219,414.4966735839844,341.1666564941406,341.1666564941406,1635912000,1091.0117973129952,1091.0117973129952
326.20001220703125,456271200,336.8033447265625,368.3233337402344,351.57666015625,351.57666015625,1636520400,1124.3017938271412,1124.3017938271412
351.8333435058594,429692400,354.5033264160156,400.6499938964844,369.6766662597656,369.6766662597656,1637125200,1182.1835352414344,1182.1835352414344
354.0,242392800,360.1300048828125,389.3333435058594,381.586669921875,381.586669921875,1637730000,1220.2703595370128,1220.2703595370128
316.8333435058594,371634900,386.8999938964844,390.9466552734375,350.5833435058594,350.5833435058594,1638334800,1121.1252812242392,1121.1252812242392
310.0,310410900,350.9033203125,357.4599914550781,319.5033264160156,319.5033264160156,1638939600,1021.734954941602,1021.734954941602
295.3733215332031,386376000,317.7366638183594,331.6600036621094,312.84332275390625,312.84332275390625,1639544400,1000.4370278810368,1000.4370278810369
319.01666259765625,317817300,321.8866577148437,373.0,362.8233337402344,362.8233337402344,1640149200,1160.26736469138,1160.26736469138
351.04998779296875,348108300,366.21331787109375,402.6666564941406,383.1966552734375,383.1966552734375,1640754000,1225.4189078450622,1225.4189078450622
326.6666564941406,412499400,382.2166748046875,390.11334228515625,354.79998779296875,354.79998779296875,1641358800,1134.6096255314555,1134.6096255314555
337.7933349609375,320616600,359.6166687011719,371.8666687011719,343.5033264160156,343.5033264160156,1641963600,1098.48419944452,1098.48419944452
283.8233337402344,487508700,347.2366638183594,351.5566711425781,306.1333312988281,306.1333312988281,1642568400,978.9792455977752,978.9792455977752
264.0033264160156,564340200,317.4766540527344,329.2300109863281,310.4166564941406,310.4166564941406,1643173200,992.6768277936312,992.6768277936313
293.50665283203125,330997500,309.3933410644531,315.92333984375,307.3333435058594,307.3333435058594,1643778000,982.8167468596056,982.8167468596055
283.5666809082031,323074800,311.6666564941406,315.42333984375,307.4766540527344,307.4766540527344,1644382800,983.275037534687,983.275037534687
267.0333251953125,258262500,304.6833190917969,308.8099975585937,273.84332275390625,273.84332275390625,1644987600,875.7195055637949,875.7195055637949
233.3333282470703,480420600,276.8099975585937,296.6266784667969,288.1233215332031,288.1233215332031,1645592400,921.3853021393628,921.3853021393628
260.72332763671875,356159700,290.7099914550781,295.49334716796875,274.79998779296875,274.79998779296875,1646197200,878.7788105217284,878.7788105217284
252.01333618164065,322863000,279.82666015625,286.85333251953125,267.2966613769531,267.2966613769531,1646802000,854.7840341180622,854.7840341180622
267.4200134277344,438876000,269.6666564941406,332.6199951171875,331.32666015625,331.32666015625,1647403200,1059.544618777804,1059.544618777804
325.4666748046875,427749600,326.64666748046875,371.5899963378906,366.5233459472656,366.5233459472656,1648008000,1172.0995789222643,1172.0995789222643
355.5466613769531,325231800,363.7233276367188,384.2900085449219,363.7533264160156,363.7533264160156,1648612800,1163.2413744938574,1163.2413744938574
324.8800048828125,349142400,357.8233337402344,359.6666564941406,328.9833374023437,328.9833374023437,1649217600,1052.0509416532705,1052.0509416532705
324.3666687011719,215106300,327.02667236328125,344.9800109863281,342.7166748046875,342.7166748046875,1649822400,1095.9685779088354,1095.9685779088354
291.6666564941406,450299100,343.3333435058594,364.0733337402344,292.1400146484375,292.1400146484375,1650427200,934.2302255557923,934.2302255557925
273.8999938964844,429528900,299.52667236328125,311.4666748046875,303.0833435058594,303.0833435058594,1651032000,969.2257348122138,969.2257348122138
258.0833435058594,422277900,301.3133239746094,318.5,266.67999267578125,266.67999267578125,1651636800,852.8119984129148,852.8119984129148
226.6666717529297,496023000,265.0,269.92333984375,253.8699951171875,253.8699951171875,1652241600,811.8470969668191,811.8470969668191
206.856674194336,501077700,248.17333984375,253.5,209.3866729736328,209.3866729736328,1652846400,669.5945399877461,669.5945399877461
207.6699981689453,389352000,207.9499969482422,259.6000061035156,252.7533264160156,252.7533264160156,1653451200,808.2761186678608,808.2761186678608
230.0933380126953,440127900,251.72000122070312,264.2099914550781,238.8866729736328,238.8866729736328,1654056000,763.9321530225831,763.9321530225831
211.7366638183593,470994600,240.086669921875,255.54666137695312,220.88999938964844,220.88999938964844,1654660800,706.3808571418987,706.3808571418987
208.69332885742188,441957300,220.9166717529297,243.57666015625,237.0366668701172,237.0366668701172,1655265600,758.0160459071409,758.0160459071409
228.6366729736328,480650400,234.5033264160156,252.07000732421875,232.663330078125,232.663330078125,1655870400,744.0306169595485,744.0306169595485
216.1666717529297,336539100,230.5,233.14666748046875,233.0666656494141,233.0666656494141,1656475200,745.3204378086149,745.3204378086149
227.1866607666016,442810500,230.77999877929688,254.97999572753903,233.07000732421875,233.07000732421875,1657080000,745.3311241009745,745.3311241009745
225.0333404541016,409622700,225.5,250.51666259765625,245.52999877929688,245.52999877929688,1657684800,785.1767462130604,785.1767462130604
243.4833374023437,465263400,246.7833404541016,280.78668212890625,258.8599853515625,258.8599853515625,1658289600,827.8045128237034,827.8045128237034
261.7900085449219,480766500,263.8099975585937,311.8766784667969,300.586669921875,300.586669921875,1658894400,961.241659339664,961.241659339664
279.35333251953125,450758700,305.0,313.6066589355469,283.3333435058594,283.3333435058594,1659499200,906.0675023566872,906.0675023566873
283.3699951171875,422226600,297.0666809082031,314.6666564941406,306.5633239746094,306.5633239746094,1660104000,980.3543128064418,980.3543128064418
286.2966613769531,297489900,303.39666748046875,309.6566772460937,296.4533386230469,296.4533386230469,1660708800,948.0237404036088,948.0237404036088
272.6499938964844,260060200,297.5633239746094,303.64666748046875,277.70001220703125,277.70001220703125,1661313600,888.0527556391997,888.0527556391997
265.739990234375,213144400,280.6199951171875,282.3500061035156,274.4200134277344,274.4200134277344,1661918400,877.5636961274694,877.5636961274694
272.2699890136719,274984300,273.1000061035156,305.489990234375,292.1300048828125,292.1300048828125,1662523200,934.1982154745688,934.1982154745687
291.6400146484375,346386000,292.239990234375,313.3299865722656,308.7300109863281,308.7300109863281,1663128000,987.2831291074292,987.2831291074292
270.3099975585937,316851600,308.2900085449219,313.79998779296875,282.94000244140625,282.94000244140625,1663732800,904.8096427929894,904.8096427929894
241.009994506836,407954000,283.0799865722656,289.0,249.44000244140625,249.44000244140625,1664337600,797.6804890076661,797.6804890076661
215.0,385136100,245.009994506836,246.6699981689453,216.5,216.5,1664942400,692.3421431200741,692.3421431200741
204.1600036621093,407788900,215.3300018310547,229.82000732421875,220.19000244140625,220.19000244140625,1665547200,704.1423472697346,704.1423472697346
198.58999633789065,457038100,219.8000030517578,224.3500061035156,222.4199981689453,222.4199981689453,1666152000,711.2736175752913,711.2736175752913
216.3500061035156,340046800,219.3999938964844,237.3999938964844,227.82000732421875,227.82000732421875,1666756800,728.5422268659611,728.5422268659611
186.75,440951200,226.0399932861328,227.8699951171875,191.3000030517578,191.3000030517578,1667361600,611.7554461511811,611.7554461511811
177.1199951171875,557689700,190.77999877929688,200.82000732421875,194.4199981689453,194.4199981689453,1667970000,621.7328323218867,621.7328323218867
166.19000244140625,378287500,191.509994506836,192.57000732421875,169.91000366210938,169.91000366210938,1668574800,543.3526839397896,543.3526839397896
172.5,336471700,173.57000732421875,188.5,180.8300018310547,180.8300018310547,1669179600,578.2735843331146,578.2735843331146
175.3300018310547,448152000,182.42999267578125,198.9199981689453,179.82000732421875,179.82000732421875,1669784400,575.0437378601249,575.0437378601249
156.91000366210938,572367300,175.02999877929688,182.5,160.9499969482422,160.9499969482422,1670389200,514.6996111885237,514.6996111885237
137.66000366210938,701002900,159.25,161.6199951171875,137.8000030517578,137.8000030517578,1670994000,440.6685886134261,440.6685886134261
108.76000213623048,731140800,139.33999633789062,141.25999450683594,109.0999984741211,109.0999984741211,1671598800,348.8892690899298,348.8892690899298
104.63999938964844,832173900,110.3499984741211,124.4800033569336,108.0999984741211,108.0999984741211,1672203600,345.69138390230825,345.69138390230825
101.80999755859376,917212900,109.11000061035156,123.5199966430664,118.8499984741211,118.8499984741211,1672808400,380.0686496692404,380.06864966924036
115.5999984741211,720402800,122.08999633789062,131.6999969482422,131.49000549316406,131.49000549316406,1673413200,420.4899408868708,420.4899408868708
124.30999755859376,866648600,136.55999755859375,146.5,143.88999938964844,143.88999938964844,1674018000,460.1436976950363,460.1436976950363
138.07000732421875,1161832300,141.91000366210938,180.67999267578125,173.22000122070312,173.22000122070312,1674622800,553.9376761034802,553.9376761034802
169.92999267578125,1036115000,173.88999938964844,199.0,196.8099975585937,196.8099975585937,1675227600,629.3757759684679,629.3757759684679
187.6100006103516,989790300,196.1000061035156,214.0,209.25,209.25,1675832400,669.1574755098176,669.1574755098176
197.22000122070312,804350000,211.759994506836,217.6499938964844,197.3699951171875,197.3699951171875,1676437200,631.1665838661993,631.1665838661993
191.77999877929688,794589800,197.92999267578125,211.22999572753903,205.7100067138672,205.7100067138672,1677042000,657.8369834158136,657.8369834158136
186.009994506836,768772700,206.2100067138672,207.1999969482422,187.7100067138672,187.7100067138672,1677646800,600.275050038625,600.275050038625
163.91000366210938,824918700,185.0399932861328,186.5,183.259994506836,183.259994506836,1678251600,586.0444219170247,586.0444219170247
176.02999877929688,683405300,180.8000030517578,198.0,197.5800018310547,197.5800018310547,1678852800,631.8381612257763,631.8381612257763
185.42999267578125,630388900,199.3000030517578,200.6600036621093,189.19000244140625,189.19000244140625,1679457600,605.0079064534654,605.0079064534654
189.44000244140625,700144000,193.1300048828125,207.7899932861328,192.5800018310547,192.5800018310547,1680062400,615.8487352876683,615.8487352876683
176.11000061035156,515665900,190.5200042724609,190.67999267578125,186.7899932861328,186.7899932861328,1680667200,597.3329527256602,597.3329527256602
180.3099975585937,568357200,190.7400054931641,191.5800018310547,184.3099975585937,184.3099975585937,1681272000,589.4022111231981,589.4022111231981
158.61000061035156,722248400,179.10000610351562,183.5,160.6699981689453,160.6699981689453,1681876800,513.8042072396581,513.8042072396581
152.3699951171875,640169800,160.2899932861328,165.49000549316406,160.30999755859375,160.30999755859375,1682481600,512.6529666202802,512.6529666202802
159.64999389648438,523491800,160.00999450683594,173.8000030517578,169.14999389648438,169.14999389648438,1683086400,540.9222599678496,540.9222599678496
164.35000610351562,585189000,172.5500030517578,177.3800048828125,166.52000427246094,166.52000427246094,1683691200,532.5118551055866,532.5118551055866
167.19000244140625,659971600,168.41000366210938,192.9600067138672,185.7700042724609,185.7700042724609,1684296000,594.0711449673021,594.0711449673021
178.22000122070312,525356000,182.22999572753903,204.47999572753903,201.1600036621093,201.1600036621093,1684900800,643.286596052964,643.286596052964
195.1199951171875,760925300,199.77999877929688,221.9100036621093,221.3099975585937,221.3099975585937,1685505600,707.7239630651968,707.7239630651968
223.009994506836,862805000,228.0,259.67999267578125,258.7099914550781,258.7099914550781,1686110400,827.3248495639023,827.3248495639023
247.2899932861328,663921600,260.1700134277344,274.75,274.45001220703125,274.45001220703125,1686715200,877.6596287794296,877.6596287794296
240.6999969482422,900215900,275.1300048828125,276.989990234375,250.2100067138672,250.2100067138672,1687320000,800.1428742649744,800.1428742649744
248.88999938964844,523007700,249.6999969482422,284.25,279.82000732421875,279.82000732421875,1687924800,894.8322566222838,894.8322566222838
265.1000061035156,576862800,278.82000732421875,283.8500061035156,269.7900085449219,269.7900085449219,1688529600,862.7574720941077,862.7574720941077
270.6000061035156,572129000,276.3299865722656,295.260009765625,293.3399963378906,293.3399963378906,1689134400,938.0676292259116,938.0676292259117
254.1199951171875,727829600,296.0400085449219,299.2900085449219,265.2799987792969,265.2799987792969,1689739200,848.3349786685868,848.3349786685868
255.3000030517578,478747700,263.25,269.1300048828125,261.07000732421875,261.07000732421875,1690344000,834.871909354379,834.871909354379
242.759994506836,506304700,255.57000732421875,264.7699890136719,249.6999969482422,249.6999969482422,1690948800,798.5119215899398,798.5119215899398
232.6100006103516,496754400,250.8699951171875,251.8000030517578,232.9600067138672,232.9600067138672,1691553600,744.9793547785019,744.9793547785019
212.3600006103516,635317200,228.0200042724609,240.82000732421875,233.19000244140625,233.19000244140625,1692158400,745.7148547088153,745.7148547088153
228.17999267578125,549188500,229.33999633789065,257.4800109863281,257.17999267578125,257.17999267578125,1692763200,822.4320891305097,822.4320891305097
242.009994506836,492592200,254.1999969482422,261.17999267578125,256.489990234375,256.489990234375,1693368000,820.2255405437139,820.2255405437139
243.2700042724609,661308200,255.13999938964844,278.3900146484375,267.4800109863281,267.4800109863281,1693972800,855.3703651180386,855.3703651180386
261.20001220703125,558053600,270.07000732421875,278.9800109863281,266.5,266.5,1694577600,852.2364025011535,852.2364025011535
238.3099975585937,576199900,267.0400085449219,273.92999267578125,244.1199951171875,244.1199951171875,1695182400,780.6677163875087,780.6677163875087
234.5800018310547,607798000,244.259994506836,254.7700042724609,246.52999877929688,246.52999877929688,1695787200,788.374631400682,788.374631400682
247.6000061035156,590861700,248.13999938964844,268.94000244140625,263.6199951171875,263.6199951171875,1696392000,843.0264775461296,843.0264775461296
247.0800018310547,499768300,266.20001220703125,268.6000061035156,254.8500061035156,254.8500061035156,1696996800,814.9810595837041,814.9810595837041
202.509994506836,702569000,252.6999969482422,254.6300048828125,216.5200042724609,216.5200042724609,1697601600,692.406114486666,692.406114486666
194.07000732421875,571575400,215.8800048828125,220.1000061035156,200.83999633789065,200.83999633789065,1698206400,642.2632493709148,642.2632493709148
197.8500061035156,601166200,204.0399932861328,226.3699951171875,222.17999267578125,222.17999267578125,1698811200,710.5061075637541,710.5061075637541
205.69000244140625,669908500,223.1499938964844,238.13999938964844,237.4100036621093,237.4100036621093,1699419600,759.2099341042466,759.2099341042466
226.5399932861328,668311700,239.2899932861328,246.6999969482422,241.1999969482422,241.1999969482422,1700024400,771.3298974951563,771.3298974951563
231.3999938964844,443657500,242.0399932861328,247.0,246.72000122070312,246.72000122070312,1700629200,788.982237393667,788.982237393667
231.8999938964844,630998900,249.2100067138672,252.75,238.72000122070312,238.72000122070312,1701234000,763.3991558926942,763.3991558926942
236.97999572753903,434472500,242.9199981689453,246.57000732421875,239.7400054931641,239.7400054931641,1701838800,766.661012446908,766.661012446908
