low,high,close,open,volume,adjclose,date,norm_price,UNH_norm_price
336.0299987792969,351.2900085449219,347.3500061035156,336.489990234375,8292600,333.1864013671875,1608699600,121.83526706757463,121.83526706757463
340.3800048828125,352.0799865722656,344.79998779296875,347.0799865722656,11199300,330.7403564453125,1609304400,120.9408291940808,120.9408291940808
335.1099853515625,367.489990234375,357.3699951171875,337.1099853515625,17943500,342.7978210449219,1609909200,125.34984592952765,125.34984592952765
345.739990234375,358.8099975585937,352.19000244140625,356.0400085449219,12032700,337.8291015625,1610514000,123.5329492535508,123.5329492535508
342.57000732421875,360.8900146484375,343.1099853515625,351.8800048828125,14345500,329.1192321777344,1611118800,120.34803756969384,120.34803756969383
329.010009765625,346.5799865722656,338.7200012207031,337.0400085449219,17123900,324.9083251953125,1611723600,118.8082479063255,118.8082479063255
321.7099914550781,340.1600036621094,329.6300048828125,338.0,24582300,316.1889953613281,1612328400,115.61987684851924,115.61987684851925
322.4800109863281,336.6499938964844,324.6199951171875,332.6600036621094,13999200,311.3832092285156,1612933200,113.86255951936576,113.86255951936575
320.3500061035156,333.94000244140625,329.510009765625,323.4599914550781,13231300,316.0738525390625,1613538000,115.57777291977524,115.57777291977523
326.0400085449219,338.9100036621094,334.6400146484375,328.489990234375,18338400,320.9946594238281,1614142800,117.37714954058956,117.37714954058956
332.6700134277344,361.25,351.9800109863281,333.32000732421875,20291900,337.62762451171875,1614747600,123.45927574770184,123.45927574770184
348.5,357.94000244140625,354.6000061035156,353.9100036621094,12869100,340.1407165527344,1615352400,124.37823053915236,124.37823053915236
351.8299865722656,371.5400085449219,368.5,355.1700134277344,21122900,354.7297668457031,1615953600,129.71296458415702,129.71296458415702
363.3900146484375,380.5,373.55999755859375,366.0499877929688,15195500,359.6007080078125,1616558400,131.4941069564774,131.4941069564774
362.7200012207031,377.0,364.3699951171875,372.7999877929688,11742200,350.7541198730469,1617163200,128.25920173941785,128.25920173941785
360.5499877929688,379.8299865722656,374.5,364.1900024414063,12778400,360.5055236816406,1617768000,131.82496817654948,131.82496817654948
374.5799865722656,397.8800048828125,396.5299987792969,375.3399963378906,18139800,381.7123718261719,1618372800,139.5796124139746,139.5796124139746
392.2999877929688,401.989990234375,394.5,398.8599853515625,10855900,379.7581787109375,1618977600,138.86502850803117,138.86502850803117
393.2999877929688,412.4700012207031,411.3399963378906,395.1799926757813,12016800,395.9688720703125,1619582400,144.79274388502648,144.79274388502648
406.7999877929688,425.9800109863281,411.7000122070313,410.5,13190600,396.3154602050781,1620187200,144.91947972354916,144.91947972354916
404.3200073242188,413.1799926757813,410.3800048828125,409.2900085449219,11877200,395.0447998046875,1620792000,144.45484116507697,144.45484116507697
404.25,418.6300048828125,413.0499877929688,409.489990234375,13353500,397.6150207519531,1621396800,145.39468611147285,145.39468611147285
406.1600036621094,415.4700012207031,406.7200012207031,412.1000061035156,8513200,391.52154541015625,1622001600,143.16650335073845,143.16650335073845
398.6900024414063,411.0,401.739990234375,409.1400146484375,13910100,386.72760009765625,1622606400,141.41351581865695,141.41351581865695
394.7799987792969,405.7799987792969,400.2799987792969,403.3299865722656,14574300,385.3222351074219,1623211200,140.89962023885528,140.89962023885528
387.25,403.1499938964844,398.6900024414063,401.1000061035156,20188100,383.7916564941406,1623816000,140.33993817094418,140.33993817094418
395.2699890136719,409.9800109863281,398.1000061035156,397.8200073242188,28832200,384.6272277832031,1624420800,140.64547900556167,140.64547900556167
396.7999877929688,411.1600036621094,410.260009765625,397.5400085449219,10151400,396.375732421875,1625025600,144.94151928338735,144.94151928338735
405.0799865722656,419.6900024414063,418.5400085449219,410.3500061035156,12133100,404.3755187988281,1625630400,147.86677705417347,147.86677705417347
406.80999755859375,422.5299987792969,412.9700012207031,420.7699890136719,16508600,398.9939575195313,1626235200,145.89891776275817,145.89891776275817
409.4599914550781,419.3399963378906,415.1000061035156,417.05999755859375,9760500,401.0519409179688,1626840000,146.6514543487065,146.6514543487065
406.7999877929688,422.1400146484375,421.8999938964844,414.489990234375,10211100,407.6217651367188,1627444800,149.0538221674228,149.0538221674228
407.8900146484375,423.6600036621094,411.7799987792969,422.0499877929688,10489600,397.84423828125,1628049600,145.4785033944828,145.4785033944828
404.2999877929688,422.5,421.7799987792969,413.0299987792969,9655800,407.505859375,1628654400,149.01143925690863,149.01143925690863
412.3999938964844,431.3599853515625,423.4100036621094,421.3500061035156,12638600,409.0806579589844,1629259200,149.5872911082149,149.5872911082149
414.2200012207031,423.6199951171875,416.2699890136719,421.8500061035156,10479300,402.1822814941406,1629864000,147.0647825800212,147.0647825800212
411.239990234375,424.3999938964844,421.239990234375,416.5400085449219,8696900,406.9840698242188,1630468800,148.82063804469936,148.82063804469936
402.5899963378906,422.8699951171875,412.5400085449219,421.1900024414063,15934800,398.57855224609375,1631073600,145.74701776857214,145.74701776857214
408.7200012207031,423.3999938964844,412.3399963378906,412.5199890136719,15159500,399.78369140625,1631678400,146.1876973726278,146.1876973726278
397.0199890136719,414.8500061035156,398.6199951171875,404.9400024414063,13985400,386.4814147949219,1632283200,141.3234939810799,141.3234939810799
383.1199951171875,403.489990234375,393.4299926757813,397.0,15327000,381.4495239257813,1632888000,139.4834976145385,139.4834976145385
385.8399963378906,411.2200012207031,403.239990234375,390.75,12215000,390.9607543945313,1633492800,142.9614405904415,142.9614405904415
398.1099853515625,433.5,424.3800048828125,403.3399963378906,16222200,411.45703125,1634097600,150.45625236646288,150.45625236646288
426.8399963378906,457.7099914550781,454.6400146484375,427.0,14622700,440.7955932617188,1634702400,161.18439590236042,161.18439590236042
450.3800048828125,465.760009765625,452.0400085449219,454.6400146484375,12493900,438.2746887207031,1635307200,160.262584337584,160.262584337584
447.0400085449219,464.4700012207031,464.3500061035156,450.4200134277344,12798200,450.2098693847656,1635912000,164.62688587491863,164.62688587491863
449.3699951171875,466.0,449.6199951171875,465.3900146484375,13907900,435.928466796875,1636520400,159.40464843889055,159.40464843889055
436.0,453.9599914550781,447.1300048828125,450.3900146484375,13347100,433.5142822265625,1637125200,158.52186084411625,158.52186084411625
438.2099914550781,453.0799865722656,444.2200012207031,446.6400146484375,16244500,430.6929321289063,1637730000,157.4901862582731,157.4901862582731
439.2200012207031,465.75,464.7300109863281,452.8900146484375,19929200,450.5783386230469,1638334800,164.76162291060788,164.76162291060788
462.489990234375,483.0400085449219,479.4599914550781,466.0899963378906,14520800,466.3759460449219,1638939600,170.5382863979983,170.5382863979983
475.260009765625,496.9599914550781,487.2099914550781,480.6000061035156,19658200,473.9143981933594,1639544400,173.29484947203815,173.29484947203815
485.8999938964844,505.3200073242188,502.9400024414063,487.1499938964844,6238900,489.2151489257813,1640149200,178.8898288714663,178.8898288714663
490.8800048828125,509.2300109863281,490.8999938964844,504.7799987792969,11520800,477.5037231445313,1640754000,174.6073471076677,174.6073471076677
454.4400024414063,497.0,469.0,494.7699890136719,25135100,456.2013549804688,1641358800,166.8177743526256,166.8177743526256
458.3500061035156,476.5499877929688,460.989990234375,468.9700012207031,14111800,448.4099426269531,1641963600,163.96871208289016,163.96871208289016
447.2699890136719,475.489990234375,456.8399963378906,468.0,19742300,444.3731994628906,1642568400,162.4926083780011,162.4926083780011
453.4500122070313,475.0,468.4100036621094,458.4500122070313,17957500,455.6275024414063,1643173200,166.60793542442448,166.60793542442448
469.05999755859375,500.1799926757813,493.4100036621094,469.05999755859375,16936000,479.9452819824219,1643778000,175.50014456835328,175.50014456835328
469.3299865722656,500.9299926757813,478.2300109863281,497.0,13488500,465.1795654296875,1644382800,170.1008095046634,170.1008095046634
457.8200073242188,481.7300109863281,462.510009765625,475.5,11077000,449.8885192871094,1644987600,164.509378753351,164.509378753351
445.739990234375,477.30999755859375,476.25,467.1900024414063,16923600,463.2535095214844,1645592400,169.3965144464014,169.3965144464014
471.5199890136719,500.0,473.4599914550781,478.1900024414063,18958200,460.5396423339844,1646197200,168.4041428123304,168.4041428123304
473.5899963378906,499.9400024414063,497.9100036621094,482.5799865722656,14312400,484.3224792480469,1646802000,177.10074109833337,177.10074109833337
490.010009765625,513.0,505.3200073242188,499.8299865722656,16290100,492.9847717285156,1647403200,180.26825547900668,180.26825547900668
501.3299865722656,519.5900268554688,510.7300109863281,502.2699890136719,14214900,498.26275634765625,1648008000,182.19824020531271,182.19824020531271
504.5299987792969,524.72998046875,517.760009765625,515.1099853515625,15291100,505.12103271484375,1648612800,184.70608545166985,184.70608545166982
518.0,548.969970703125,533.7100219726562,518.219970703125,17959000,520.6817626953125,1649217600,190.39613067907845,190.39613067907845
528.6199951171875,553.2899780273438,537.7000122070312,533.3200073242188,11518000,524.5744018554688,1649822400,191.8195403072304,191.81954030723034
511.7300109863281,548.3599853515625,513.780029296875,542.1400146484375,14905200,501.23834228515625,1650427200,183.28631374580007,183.28631374580007
493.3399963378906,526.280029296875,499.6199951171875,514.9099731445312,14757300,487.4239501953125,1651032000,178.2348466308878,178.2348466308878
481.1199951171875,510.6700134277344,488.010009765625,499.5,18760800,476.0973815917969,1651636800,174.09309443120026,174.09309443120026
471.4200134277344,500.5199890136719,492.5299987792969,484.3900146484375,15015100,480.5070190429688,1652241600,175.7055532660452,175.7055532660452
463.3299865722656,498.0799865722656,497.55999755859375,488.260009765625,15060400,485.4141845703125,1652846400,177.49994169281004,177.49994169281004
489.3900146484375,507.260009765625,496.7799987792969,498.5199890136719,13219600,484.65325927734375,1653451200,177.2216964345795,177.2216964345795
482.9700012207031,501.3800048828125,497.1000061035156,498.3200073242188,9739700,484.9654235839844,1654056000,177.3358446156351,177.3358446156351
457.4200134277344,497.8999938964844,461.75,494.0,16595600,450.4783935546875,1654660800,164.7250762987243,164.7250762987243
449.7000122070313,485.1199951171875,480.3200073242188,464.2000122070313,16690500,468.5950317382813,1655265600,171.34973277452173,171.34973277452173
474.5400085449219,518.6099853515625,508.4400024414063,475.7200012207031,34495100,497.7975158691406,1655870400,182.0281171219036,182.02811712190353
492.25,518.7000122070312,505.239990234375,508.8500061035156,12848500,494.6645202636719,1656475200,180.88248406260843,180.88248406260843
504.2999877929688,528.3699951171875,514.4199829101562,505.6400146484375,12434300,503.6523742675781,1657080000,184.16904554422035,184.16904554422035
492.2799987792969,533.8400268554688,533.4500122070312,508.0700073242188,19141200,522.2840576171875,1657684800,190.98203703337927,190.98203703337927
511.1400146484375,537.6400146484375,531.5900268554688,533.4500122070312,13820400,520.4630126953125,1658289600,190.31614102595435,190.31614102595435
528.0399780273438,544.3400268554688,535.4600219726562,533.5399780273438,12007500,524.251953125,1658894400,191.70163145191376,191.70163145191376
527.5599975585938,545.739990234375,537.260009765625,537.260009765625,10347900,526.0143432617188,1659499200,192.34607934085312,192.34607934085312
529.6699829101562,547.4400024414062,546.1199951171875,540.260009765625,10498900,534.6888427734375,1660104000,195.51805742984808,195.51805742984808
533.2100219726562,553.1300048828125,535.7999877929688,545.239990234375,8928600,524.5848388671875,1660708800,191.82335677784536,191.82335677784536
521.7899780273438,543.1900024414062,522.8400268554688,536.6799926757812,9241100,511.8962097167969,1661313600,187.1835440036272,187.18354400362722
513.8099975585938,529.7899780273438,517.6799926757812,520.8200073242188,9632700,506.8441467285156,1661918400,185.33617135908423,185.33617135908423
511.9700012207031,535.02001953125,513.9600219726562,517.0,12521900,503.2020568847656,1662523200,184.0043793442344,184.00437934423437
506.1000061035156,527.97998046875,522.7999877929688,514.0,14240400,513.463134765625,1663128000,187.75651676306603,187.75651676306603
499.0,528.010009765625,508.3699951171875,525.030029296875,12701000,499.290771484375,1663732800,182.57415140162115,182.57415140162115
500.7999877929688,524.5900268554688,523.1699829101562,506.4800109863281,14287500,513.826416015625,1664337600,187.88935672271856,187.88935672271856
495.0199890136719,529.3499755859375,499.80999755859375,521.0,13046400,490.8836364746094,1664942400,179.4999396841413,179.4999396841413
487.739990234375,532.0,522.2100219726562,502.1300048828125,17510700,512.8836059570312,1665547200,187.54460221049533,187.54460221049533
514.5999755859375,546.47998046875,540.219970703125,521.739990234375,12826300,530.5718994140625,1666152000,194.0126271612857,194.01262716128574
539.760009765625,558.0999755859375,547.3099975585938,541.3800048828125,13946800,537.5353393554688,1666756800,196.5589272548339,196.5589272548339
527.1400146484375,554.7999877929688,553.0499877929688,544.4099731445312,13791900,543.1728515625,1667361600,198.6203793504836,198.62037935048357
500.7699890136719,554.6099853515625,503.010009765625,553.780029296875,23475500,494.0264587402344,1667970000,180.64916602863536,180.64916602863536
505.4700012207031,533.0,523.0900268554688,505.8900146484375,17160100,513.7478637695312,1668574800,187.8606327596687,187.8606327596687
523.0,540.8499755859375,528.0,525.0,10108400,518.5701904296875,1669179600,189.6239984135981,189.62399841359806
527.47998046875,553.0,539.3200073242188,529.719970703125,20555400,529.6880493164062,1669784400,193.6894323602561,193.6894323602561
535.0999755859375,551.2899780273438,538.219970703125,540.8400268554688,14057600,530.2371215820312,1670389200,193.89020996056425,193.89020996056425
515.719970703125,543.47998046875,520.2100219726562,541.9299926757812,16621700,512.4943237304688,1670994000,187.40225455211765,187.40225455211765
518.0999755859375,535.8400268554688,531.989990234375,523.6300048828125,6922600,524.099609375,1671598800,191.64592437205943,191.64592437205945
512.1599731445312,538.1500244140625,518.6400146484375,535.0700073242188,8449100,510.9475708007813,1672203600,186.8366580706804,186.8366580706804
482.6799926757813,518.6400146484375,486.0,518.6400146484375,22275600,478.7916870117188,1672808400,175.0783129726858,175.0783129726858
483.7799987792969,509.5,485.0799865722656,485.2900085449219,17886700,477.8853149414063,1673413200,174.7468826298027,174.7468826298027
474.75,500.260009765625,491.6000061035156,488.0499877929688,18928700,484.30865478515625,1674018000,177.0956859486591,177.0956859486591
484.4700012207031,505.5,499.1900024414063,489.2799987792969,18393300,491.7860412597656,1674622800,179.82991932181986,179.82991932181986
463.8900146484375,504.3800048828125,476.8800048828125,499.9500122070313,27630000,469.8069763183594,1675227600,171.79290089596668,171.79290089596668
475.1099853515625,499.8699951171875,492.8299865722656,475.4700012207031,15210700,485.5203857421875,1675832400,177.53877595520848,177.53877595520848
487.2699890136719,501.3999938964844,491.30999755859375,489.6499938964844,11622800,484.02294921875,1676437200,176.9912128553907,176.9912128553907
473.9200134277344,493.8900146484375,475.9400024414063,492.80999755859375,15343300,468.8808898925781,1677042000,171.45426166414413,171.45426166414413
472.0,484.3500061035156,473.8800048828125,473.6099853515625,14450900,466.8514709472656,1677646800,170.71217015566847,170.71217015566847
457.5899963378906,475.3900146484375,464.5799865722656,471.75,15834300,457.68939208984375,1678251600,167.3619003970357,167.3619003970357
459.239990234375,481.4500122070313,480.1000061035156,460.989990234375,18283400,474.663818359375,1678852800,173.56888768517555,173.56888768517555
466.6700134277344,486.2900085449219,472.5799865722656,481.9500122070313,13091600,467.2289733886719,1679457600,170.85021033551575,170.85021033551575
461.0799865722656,496.1300048828125,493.25,475.1099853515625,18408300,487.6649475097656,1680062400,178.32297139242814,178.32297139242814
496.1000061035156,522.219970703125,520.969970703125,497.3900146484375,14217200,515.071044921875,1680667200,188.3444764231948,188.3444764231948
498.1400146484375,530.4500122070312,504.4800109863281,524.97998046875,19411700,498.7677917480469,1681272000,182.38291497785053,182.38291497785053
482.1400146484375,501.9700012207031,491.9200134277344,500.6499938964844,17517100,486.3500061035156,1681876800,177.84214073201915,177.84214073201915
478.3599853515625,499.3900146484375,493.3900146484375,485.8699951171875,12059500,487.8033447265625,1682481600,178.37357868552493,178.37357868552493
481.9500122070313,500.8500061035156,490.3800048828125,494.3999938964844,10411000,484.8274230957031,1683086400,177.28538239305877,177.28538239305877
479.010009765625,493.4700012207031,479.7200012207031,489.3999938964844,10288000,474.2881164550781,1683691200,173.43150590230573,173.43150590230573
472.5400085449219,485.3999938964844,479.4400024414063,480.0,13157000,474.0113220214844,1684296000,173.33029131611212,173.33029131611212
474.2999877929688,488.3900146484375,479.8500061035156,480.6099853515625,10904800,474.4166564941406,1684900800,173.47850875093278,173.47850875093278
477.1099853515625,502.8999938964844,487.5700073242188,478.1199951171875,17890600,482.04925537109375,1685505600,176.2694981754034,176.2694981754034
481.6000061035156,498.2200012207031,491.30999755859375,489.9500122070313,15506000,485.7469177246094,1686110400,177.62161122238763,177.62161122238763
445.6799926757813,472.0,469.3900146484375,454.6400146484375,33762100,464.0751037597656,1686715200,169.6969443349906,169.6969443349906
467.1900024414063,483.1799926757813,482.55999755859375,468.9500122070313,19589000,479.054443359375,1687320000,175.17439429430948,175.17439429430948
473.0799865722656,482.1199951171875,477.8800048828125,481.9599914550781,12535200,474.408447265625,1687924800,173.47550690708647,173.47550690708647
459.1600036621094,477.2900085449219,462.8900146484375,476.0299987792969,20521500,459.52734375,1688529600,168.0339786404861,168.0339786404861
447.1799926757813,504.4200134277344,500.0,463.0,39340600,496.3677673339844,1689134400,181.50530528472936,181.50530528472936
500.5299987792969,514.6599731445312,510.9299926757813,507.5400085449219,15816000,507.2183532714844,1689739200,185.47300633768467,185.47300633768467
497.2799987792969,515.8599853515625,504.739990234375,511.5400085449219,14258300,501.0733337402344,1690344000,183.2259755685621,183.22597556856206
500.0199890136719,513.5999755859375,505.8599853515625,509.6900024414063,12927400,502.1851806640625,1690948800,183.63254128176948,183.63254128176948
500.8800048828125,513.6500244140625,506.6900024414063,504.0,10070600,503.0091857910156,1691553600,183.9338527527522,183.9338527527522
491.3299865722656,510.5,492.3399963378906,508.0,10441200,488.7633972167969,1692158400,178.72463818575253,178.72463818575253
484.6499938964844,495.4200134277344,492.8299865722656,493.0,9704200,489.2498474121094,1692763200,178.9025169623706,178.9025169623706
473.3599853515625,496.7099914550781,480.80999755859375,493.989990234375,13819400,477.3171691894531,1693368000,174.5391304852419,174.5391304852419
472.1199951171875,487.1099853515625,479.8999938964844,482.0899963378906,11636900,476.4137573242188,1693972800,174.20878259162686,174.20878259162686
476.5400085449219,489.8200073242188,480.6600036621094,481.4299926757813,15087800,479.02581787109375,1694577600,175.1639268982952,175.1639268982952
479.1400146484375,510.9400024414063,505.4500122070313,482.75,18165900,503.7315673828125,1695182400,184.19800385195708,184.19800385195708
501.0499877929688,514.8400268554688,509.4700012207031,506.2300109863281,15215500,507.7378845214844,1695787200,185.6629817638544,185.66298176385442
506.6099853515625,528.1400146484375,524.239990234375,509.489990234375,14035200,522.4576416015625,1696392000,191.04551096571325,191.04551096571325
520.22998046875,546.780029296875,536.6500244140625,520.9199829101562,16855600,534.8255004882812,1696996800,195.56802864450904,195.56802864450904
520.2899780273438,543.97998046875,525.0,543.0399780273438,12049300,523.215087890625,1697601600,191.3224840670721,191.32248406707214
520.0800170898438,536.6799926757812,535.5599975585938,527.27001953125,12661100,533.7391967773438,1698206400,195.1708032409647,195.1708032409647
526.7999877929688,539.6500244140625,537.8300170898438,529.97998046875,13127500,536.00146484375,1698811200,195.998039985676,195.99803998567597
534.1400146484375,544.1500244140625,540.4600219726562,540.0,10031500,538.62255859375,1699419600,196.9564874365024,196.95648743650236
528.3400268554688,544.8599853515625,539.5900268554688,540.0499877929688,12145000,537.7554931640625,1700024400,196.639430234415,196.639430234415
540.0700073242188,550.8900146484375,540.530029296875,542.969970703125,8904600,538.6923217773438,1700629200,196.98199752956063,196.98199752956063
528.6500244140625,554.7000122070312,550.260009765625,530.0,20487700,548.3892211914062,1701234000,200.52783350903604,200.52783350903604
539.0599975585938,551.8800048828125,543.6799926757812,547.5599975585938,10446600,543.6799926757812,1701838800,198.8058241127069,198.80582411270686
