volume,low,open,high,close,adjclose,date,norm_price,META_norm_price
52030600,267.7200012207031,272.45001220703125,276.6000061035156,273.9700012207031,273.9700012207031,1612933200,128.588193166274,128.588193166274
92994400,254.9600067138672,271.239990234375,273.9700012207031,265.8599853515625,265.8599853515625,1613538000,124.78174617384396,124.78174617384396
98757700,254.0399932861328,262.3299865722656,266.94000244140625,259.0,259.0,1614142800,121.56200270713526,121.56200270713526
114391600,253.5,260.2900085449219,268.5299987792969,265.739990234375,265.739990234375,1614747600,124.7254263021822,124.72542630218221
95927000,262.8699951171875,268.6400146484375,282.1400146484375,279.2799987792969,279.2799987792969,1615352400,131.0804477515738,131.08044775157381
130247800,275.4100036621094,275.7099914550781,299.7099914550781,290.6300048828125,290.6300048828125,1615953600,136.40758857273818,136.40758857273818
100003100,277.75,291.0,293.17999267578125,288.0,288.0,1616558400,135.17319219944,135.17319219944
82686400,288.6099853515625,289.989990234375,311.3500061035156,306.260009765625,306.260009765625,1617163200,143.74355264948332,143.74355264948332
84656700,305.5,306.3399963378906,315.8800048828125,309.760009765625,309.760009765625,1617768000,145.38628241579596,145.38628241579596
76388800,297.2099914550781,307.29998779296875,310.1400146484375,302.6499938964844,302.6499938964844,1618372800,142.04918678516952,142.04918678516952
80257600,296.0400085449219,301.95001220703125,305.79998779296875,303.57000732421875,303.57000732421875,1618977600,142.48099634035427,142.48099634035427
159518500,305.3699951171875,307.3599853515625,331.8099975585937,318.3599853515625,318.3599853515625,1619582400,149.42269266853353,149.42269266853353
93665800,299.69000244140625,318.19000244140625,322.94000244140625,306.5299987792969,306.5299987792969,1620187200,143.87027236072225,143.87027236072223
91894100,298.19000244140625,301.1300048828125,316.8500061035156,309.9599914550781,309.9599914550781,1620792000,145.48014409407656,145.48014409407656
82909700,303.57000732421875,304.19000244140625,329.17999267578125,327.7900085449219,327.7900085449219,1621396800,153.8486868961764,153.8486868961764
53967900,325.82000732421875,328.3500061035156,333.7799987792969,329.1300048828125,329.1300048828125,1622001600,154.4776160021772,154.4776160021772
72271700,323.4800109863281,330.3800048828125,338.29998779296875,333.67999267578125,333.67999267578125,1622606400,156.61315896899688,156.61315896899688
68602000,328.54998779296875,335.739990234375,339.9200134277344,336.75,336.75,1623211200,158.05407108736603,158.05407108736603
84748600,327.6499938964844,336.70001220703125,339.9200134277344,339.0299987792969,339.0299987792969,1623816000,159.1241916193396,159.1241916193396
92314700,338.20001220703125,339.3500061035156,358.1400146484375,351.8900146484375,351.8900146484375,1624420800,165.1600575803368,165.1600575803368
57254300,346.5,352.1700134277344,358.7900085449219,352.7799987792969,352.7799987792969,1625025600,165.57777284413925,165.57777284413925
63118700,342.5599975585937,355.260009765625,358.489990234375,352.0899963378906,352.0899963378906,1625630400,165.2539192586174,165.2539192586174
65098500,334.5,354.5599975585937,355.20001220703125,341.6600036621094,341.6600036621094,1626235200,160.35858799263778,160.35858799263778
85990000,341.25,341.5,375.3299865722656,367.80999755859375,367.80999755859375,1626840000,172.63212323910884,172.63212323910884
104652800,347.70001220703125,374.55999755859375,377.5499877929688,351.239990234375,351.239990234375,1627444800,164.85496773639096,164.85496773639096
48621600,351.510009765625,352.4200134277344,365.7799987792969,361.1300048828125,361.1300048828125,1628049600,169.49685957989277,169.49685957989277
46317500,355.07000732421875,362.1000061035156,366.9500122070313,358.45001220703125,358.45001220703125,1628654400,168.23900136789112,168.23900136789112
50921700,351.0,356.25,367.9599914550781,365.510009765625,365.510009765625,1629259200,171.55262083634727,171.55262083634727
54685000,364.0799865722656,365.6000061035156,382.760009765625,379.3800048828125,379.3800048828125,1629864000,178.06252193280866,178.06252193280866
44703500,373.1099853515625,379.5899963378906,384.3299865722656,382.1799926757813,382.1799926757813,1630468800,179.37670001647206,179.37670001647206
53453600,374.3500061035156,380.1600036621094,383.7900085449219,376.5299987792969,376.5299987792969,1631073600,176.724867686975,176.724867686975
87748200,349.79998779296875,377.0,377.55999755859375,357.4800109863281,357.4800109863281,1631678400,167.78372997400297,167.78372997400297
121217200,338.9200134277344,347.2300109863281,355.1499938964844,340.6499938964844,340.6499938964844,1632283200,159.88453853370677,159.88453853370675
124167500,322.70001220703125,343.1499938964844,345.2300109863281,332.9599914550781,332.9599914550781,1632888000,156.27522541555962,156.27522541555962
117063500,317.3699951171875,329.739990234375,338.8399963378906,323.7699890136719,323.7699890136719,1633492800,151.96188525470708,151.96188525470708
91031400,322.510009765625,326.9700012207031,342.4599914550781,339.989990234375,339.989990234375,1634097600,159.57476491610035,159.57476491610035
169281400,309.6000061035156,343.45001220703125,343.9800109863281,315.8099975585937,315.8099975585937,1634702400,148.22585242532102,148.22585242532102
177709900,308.1099853515625,314.19000244140625,334.7900085449219,328.0799865722656,328.0799865722656,1635307200,153.9847884782033,153.9847884782033
106053800,323.20001220703125,327.489990234375,346.7900085449219,335.3699951171875,335.3699951171875,1635912000,157.40636391632236,157.40636391632236
102921200,325.510009765625,332.489990234375,353.6499938964844,342.9599914550781,342.9599914550781,1636520400,160.96873903359574,160.96873903359574
101920300,333.5,344.239990234375,353.8299865722656,337.25,337.25,1637125200,158.28874676826783,158.28874676826783
70357800,323.42999267578125,336.0,341.7799987792969,324.4599914550781,324.4599914550781,1637730000,152.28573884022893,152.28573884022893
122749100,299.5,330.2900085449219,330.5,322.8099975585937,322.8099975585937,1638334800,151.5113119579463,151.5113119579463
94754600,323.07000732421875,325.0,341.0899963378906,333.739990234375,333.739990234375,1638939600,156.64131890482776,156.64131890482776
121347500,322.5299987792969,332.489990234375,344.4599914550781,334.20001220703125,334.20001220703125,1639544400,156.85723084415355,156.85723084415355
65184900,328.260009765625,333.79998779296875,352.7099914550781,346.2200012207031,346.2200012207031,1640149200,162.4988290565849,162.4988290565849
64746700,331.8699951171875,346.9100036621094,349.69000244140625,336.5299987792969,336.5299987792969,1640754000,157.95081321483056,157.95081321483056
104418500,315.42999267578125,333.0199890136719,339.1700134277344,334.3699951171875,334.3699951171875,1641358800,156.93701255451873,156.93701255451873
68416100,317.6400146484375,335.17999267578125,336.3699951171875,318.1499938964844,318.1499938964844,1641963600,149.3241328931255,149.3241328931255
130437000,289.010009765625,319.5799865722656,327.82000732421875,300.1499938964844,300.1499938964844,1642568400,140.8758083806605,140.8758083806605
111453600,290.8500061035156,307.010009765625,319.6600036621094,319.0,319.0,1643173200,149.7230844153519,149.72308441535193
519263900,216.1499938964844,327.82000732421875,328.0,220.17999267578125,220.17999267578125,1643778000,103.34177940428704,103.34177940428704
262900100,214.77999877929688,224.1999969482422,235.0,221.0,221.0,1644382800,103.72665095859804,103.72665095859804
161545800,200.0599975585937,212.4100036621093,217.5,202.0800018310547,202.0800018310547,1644987600,94.84652405268172,94.84652405268173
193400900,190.22000122070312,204.1600036621093,213.1499938964844,203.4900054931641,203.4900054931641,1645592400,95.50831119164089,95.50831119164087
164915200,186.1100006103516,204.77999877929688,209.1499938964844,190.2899932861328,190.2899932861328,1646197200,89.31286748644645,89.31286748644645
154174400,185.82000732421875,195.7400054931641,199.1000061035156,192.02999877929688,192.02999877929688,1646802000,90.12954143420876,90.12954143420876
184409100,194.5200042724609,194.6999969482422,219.4600067138672,216.6499938964844,216.6499938964844,1647403200,101.684969670059,101.68496967005899
152900600,212.1600036621093,213.3300018310547,230.88999938964844,229.8600006103516,229.8600006103516,1648008000,107.8851043106474,107.88510431064739
127107100,222.259994506836,228.9100036621093,236.8600006103516,231.83999633789065,231.83999633789065,1648612800,108.8144180017332,108.81441800173319
109053400,213.1300048828125,226.9100036621093,228.9900054931641,214.13999938964844,214.13999938964844,1649217600,100.50690033015594,100.50690033015594
74282000,208.3000030517578,211.82000732421875,218.42999267578125,217.3099975585937,217.3099975585937,1649822400,101.99474328766534,101.99474328766534
190445900,179.5,213.6100006103516,214.1600036621093,180.9499969482422,180.9499969482422,1650427200,84.92912748601674,84.92912748601674
312618500,169.0,174.42999267578125,214.8999938964844,212.02999877929688,212.02999877929688,1651032000,99.51656867028098,99.51656867028098
188008000,194.19000244140625,210.6499938964844,224.3000030517578,197.6499938964844,197.6499938964844,1651636800,92.76729379579038,92.76729379579038
145950700,184.77999877929688,196.3300018310547,205.4600067138672,202.6199951171875,202.6199951171875,1652241600,95.09997063689298,95.09997063689298
155338000,176.11000061035156,200.0,201.0,181.27999877929688,181.27999877929688,1652846400,85.08401429481994,85.08401429481994
99780500,179.32000732421875,180.3999938964844,197.6000061035156,193.63999938964844,193.63999938964844,1653451200,90.88519741318191,90.88519741318191
137443000,185.0,196.509994506836,200.94000244140625,195.6499938964844,195.6499938964844,1654056000,91.82859107218316,91.82859107218316
132213200,161.36000061035156,194.6699981689453,202.02999877929688,163.72999572753906,163.72999572753906,1654660800,76.84689646281988,76.84689646281988
139051500,155.97000122070312,167.1999969482422,172.16000366210938,157.0500030517578,157.0500030517578,1655265600,73.7116328036038,73.7116328036038
213422100,154.25,158.3800048828125,171.75,160.67999267578125,160.67999267578125,1655870400,75.41537337697218,75.41537337697218
123888300,155.0,163.57000732421875,168.25,168.19000244140625,168.19000244140625,1656475200,78.9402066876267,78.9402066876267
104943800,161.91000366210938,168.1999969482422,172.72000122070312,163.27000427246094,163.27000427246094,1657080000,76.63099884696094,76.63099884696094
113171100,157.27999877929688,160.16000366210938,176.49000549316406,175.77999877929688,175.77999877929688,1657684800,82.50258180490007,82.50258180490007
149198700,157.9499969482422,177.49000549316406,183.8500061035156,159.14999389648438,159.14999389648438,1658289600,74.69726636635133,74.69726636635133
227097500,154.85000610351562,162.58999633789062,170.8699951171875,160.19000244140625,160.19000244140625,1658894400,75.1853957931978,75.1853957931978
127447000,161.57000732421875,162.69000244140625,177.50999450683594,168.52999877929688,168.52999877929688,1659499200,79.0997844318239,79.0997844318239
112650600,173.9499969482422,175.99000549316406,183.1000061035156,179.47000122070312,179.47000122070312,1660104000,84.23448947583276,84.23448947583276
102814900,160.6999969482422,176.75999450683594,178.13999938964844,161.11000061035156,161.11000061035156,1660708800,75.61719818664912,75.61719818664912
100086200,155.91000366210938,160.60000610351562,170.9199981689453,157.16000366210938,157.16000366210938,1661313600,73.76326173987154,73.76326173987154
113072700,157.69000244140625,167.07000732421875,167.92999267578125,158.5399932861328,158.5399932861328,1661918400,74.4109617491818,74.4109617491818
129113300,152.6699981689453,157.75999450683594,171.38999938964844,153.1300048828125,153.1300048828125,1662523200,71.87177632474166,71.87177632474166
163180200,144.2899932861328,153.3300018310547,154.1999969482422,146.08999633789062,146.08999633789062,1663128000,68.56753872707353,68.56753872707353
165791300,134.1199951171875,146.38999938964844,149.60000610351562,134.39999389648438,134.39999389648438,1663732800,63.08082016171196,63.080820161711955
167204100,134.27000427246094,134.6199951171875,142.38999938964844,140.27999877929688,140.27999877929688,1664337600,65.84060846087189,65.84060846087189
159930600,126.98999786376952,138.24000549316406,141.4499969482422,128.5399932861328,128.5399932861328,1664942400,60.33042089507346,60.33042089507346
147547500,122.52999877929688,128.32000732421875,137.83999633789062,132.8000030517578,132.8000030517578,1665547200,62.32986227986624,62.329862279866234
205392500,124.56999969482422,132.88999938964844,138.35000610351562,137.50999450683594,137.50999450683594,1666152000,64.54050318339053,64.54050318339053
642587400,92.5999984741211,131.67999267578125,135.5500030517578,95.1999969482422,95.1999969482422,1666756800,44.6822482113571,44.6822482113571
322198800,88.08999633789062,94.20999908447266,97.8000030517578,96.47000122070312,96.47000122070312,1667361600,45.27832644613304,45.278326446133036
352375500,100.73999786376952,101.72000122070312,118.73999786376952,117.08000183105467,117.08000183105467,1667970000,54.95165829937479,54.951658299374785
155119400,108.31999969482422,114.5,116.08000183105467,111.44000244140624,111.44000244140624,1668574800,52.30451690527176,52.304516905271754
80559300,108.37999725341795,111.72000122070312,112.7300033569336,109.45999908447266,109.45999908447266,1669179600,51.37519963331926,51.37519963331926
199014600,109.37999725341795,109.51000213623048,124.66999816894533,114.12000274658205,114.12000274658205,1669784400,53.56237869814012,53.56237869814012
155562100,112.87999725341795,113.76000213623048,123.3000030517578,120.1500015258789,120.1500015258789,1670389200,56.392566836877215,56.392566836877215
197029400,112.45999908447266,119.38999938964844,124.13999938964844,117.08999633789062,117.08999633789062,1670994000,54.9563492347688,54.9563492347688
83199800,114.37999725341795,116.6999969482422,120.33999633789062,116.87999725341795,116.87999725341795,1671598800,54.85778587849404,54.857785878494035
97091000,115.51000213623048,116.25,126.37000274658205,124.73999786376952,124.73999786376952,1672203600,58.54688786873976,58.54688786873976
140762200,124.54000091552734,127.37999725341795,133.44000244140625,132.99000549316406,132.99000549316406,1672808400,62.41904018448627,62.41904018448627
99752100,130.33999633789062,130.9600067138672,137.67999267578125,135.36000061035156,135.36000061035156,1673413200,63.531400620206135,63.531400620206135
126969600,132.13999938964844,135.80999755859375,145.0,143.13999938964844,143.13999938964844,1674018000,67.18295364209955,67.18295364209955
145758200,140.30999755859375,141.22000122070312,153.19000244140625,148.97000122070312,148.97000122070312,1674622800,69.91927294082261,69.91927294082261
372510900,147.05999755859375,148.02999877929688,197.1600036621093,191.6199951171875,191.6199951171875,1675227600,89.93710565705325,89.93710565705325
162189300,173.35000610351562,190.0,190.8300018310547,179.47999572753906,179.47999572753906,1675832400,84.23918041122676,84.23918041122676
109900300,169.6999969482422,176.4199981689453,178.19000244140625,172.0800018310547,172.0800018310547,1676437200,80.76598319857341,80.76598319857341
127570400,167.66000366210938,171.07000732421875,177.5500030517578,174.94000244140625,174.94000244140625,1677042000,82.10832837980107,82.10832837980107
164139000,171.42999267578125,174.58999633789062,190.3600006103516,184.509994506836,184.509994506836,1677646800,86.60001718816028,86.60001718816028
138050800,174.82000732421875,182.8699951171875,194.32000732421875,194.0200042724609,194.0200042724609,1678251600,91.06355322242196,91.06355322242196
199725100,190.83999633789065,192.9499969482422,205.759994506836,202.1600036621093,202.1600036621093,1678852800,94.884073021034,94.884073021034
121238400,197.8999938964844,202.5,207.8800048828125,200.67999267578125,200.67999267578125,1679457600,94.18942784911664,94.18942784911663
105850700,202.5399932861328,203.5599975585937,216.2400054931641,214.72000122070312,214.72000122070312,1680062400,100.77912497941004,100.77912497941004
78317200,208.6499938964844,214.1499938964844,216.94000244140625,213.8500061035156,213.8500061035156,1680667200,100.37079158639558,100.37079158639558
91636700,212.5800018310547,214.83999633789065,222.1100006103516,217.88999938964844,217.88999938964844,1681272000,102.26696793691949,102.26696793691949
85039800,207.1300048828125,213.47000122070312,217.3300018310547,207.5500030517578,207.5500030517578,1681876800,97.41387657468616,97.41387657468616
206237200,208.8800048828125,212.5,244.9199981689453,239.2400054931641,239.2400054931641,1682481600,112.28762237611996,112.28762237611997
112598300,229.8500061035156,239.47000122070312,241.75,233.3699951171875,233.3699951171875,1683086400,109.532525012354,109.53252501235401
94540300,230.72000122070312,236.1699981689453,240.259994506836,238.82000732421875,238.82000732421875,1683691200,112.09049566357044,112.09049566357044
111222800,238.13999938964844,238.4499969482422,253.57000732421875,246.7400054931641,246.7400054931641,1684296000,115.80775758964704,115.80775758964704
89639400,244.9499969482422,245.27999877929688,268.6499938964844,262.5199890136719,262.5199890136719,1684900800,123.21411434423592,123.21411434423591
110650400,258.45001220703125,260.0,276.57000732421875,271.1199951171875,271.1199951171875,1685505600,127.25053892044032,127.25053892044033
95608000,258.8800048828125,271.6700134277344,275.7200012207031,271.32000732421875,271.32000732421875,1686110400,127.3444149221878,127.3444149221878
108952700,268.32000732421875,271.8900146484375,287.8500061035156,284.3299865722656,284.3299865722656,1686715200,133.45066639929533,133.45066639929533
139448700,277.6000061035156,283.5299987792969,289.7900085449219,287.04998779296875,287.04998779296875,1687320000,134.7273026763398,134.7273026763398
60423100,280.69000244140625,284.82000732421875,289.54998779296875,286.0199890136719,286.0199890136719,1687924800,134.24387134662078,134.24387134662078
171656400,286.3599853515625,287.6499938964844,300.17999267578125,298.2900085449219,298.2900085449219,1688529600,140.00282172296986,140.00282172296986
135621800,300.1000061035156,301.75,316.239990234375,312.04998779296875,312.04998779296875,1689134400,146.4610867214301,146.4610867214301
132191600,288.29998779296875,313.0299987792969,318.67999267578125,294.4700012207031,294.4700012207031,1689739200,138.20989608324803,138.20989608324803
199323900,291.8999938964844,301.19000244140625,326.20001220703125,322.7099914550781,322.7099914550781,1690344000,151.4643739570726,151.4643739570726
84661500,309.92999267578125,318.0,318.4100036621094,312.6400146484375,312.6400146484375,1690948800,146.73801662954506,146.73801662954506
75548000,298.25,312.8800048828125,313.6300048828125,301.95001220703125,301.95001220703125,1691553600,141.7206494259871,141.7206494259871
109740400,274.3800048828125,300.20001220703125,301.0799865722656,287.6000061035156,287.6000061035156,1692158400,134.98545451941192,134.98545451941192
95433100,276.0299987792969,288.5,299.4599914550781,297.989990234375,297.989990234375,1692763200,139.86200772034866,139.86200772034866
62722700,293.42999267578125,297.1700134277344,301.739990234375,300.1499938964844,300.1499938964844,1693368000,140.8758083806605,140.8758083806605
99684500,292.2200012207031,301.7099914550781,309.0400085449219,301.6600036621094,301.6600036621094,1693972800,141.58453352049335,141.58453352049335
90819000,297.79998779296875,302.3599853515625,312.8699951171875,305.07000732421875,305.07000732421875,1694577600,143.18502338305967,143.18502338305967
104453800,293.2699890136719,305.04998779296875,308.0599975585937,298.9599914550781,298.9599914550781,1695182400,140.31727911423684,140.31727911423684
117581400,286.7900085449219,300.45001220703125,310.6400146484375,300.94000244140625,300.94000244140625,1695787200,141.24659996705606,141.24659996705606
99336200,298.5,298.7300109863281,324.6600036621094,321.8399963378906,321.8399963378906,1696392000,151.05604056405815,151.05604056405815
96831700,312.3699951171875,323.010009765625,330.5400085449219,324.0,324.0,1696996800,152.06984122436998,152.06984122436998
95169900,306.4700012207031,321.3900146484375,325.94000244140625,312.54998779296875,312.54998779296875,1697601600,146.6957624023319,146.6957624023319
186342200,279.3999938964844,310.0,310.8800048828125,301.2699890136719,301.2699890136719,1698206400,141.40147961412583,141.40147961412583
85763800,301.8500061035156,301.8500061035156,321.0,318.82000732421875,318.82000732421875,1698811200,149.63860460785932,149.63860460785932
82897300,314.8800048828125,318.1400146484375,338.1000061035156,336.3099975585937,336.3099975585937,1699419600,157.84755534229507,157.84755534229507
76946600,326.3800048828125,337.92999267578125,341.8699951171875,336.9800109863281,336.9800109863281,1700024400,158.16202705702892,158.16202705702892
44491900,333.3999938964844,339.2099914550781,342.9200134277344,338.989990234375,338.989990234375,1700629200,159.10541355429672,159.10541355429672
90424800,313.6600036621094,339.69000244140625,339.8999938964844,318.2900085449219,318.2900085449219,1701234000,149.3898489590421,149.3898489590421
67079400,317.0400085449219,321.92999267578125,333.1700134277344,325.2799987792969,325.2799987792969,1701838800,152.67061039453995,152.67061039453995
