open,close,high,low,volume,adjclose,date,norm_price,AAPL_norm_price
96.69249725341795,93.25250244140624,97.9749984741211,89.1449966430664,696284400,91.31169891357422,1595390400,125.6434256279307,125.6434256279307
93.75,109.66500091552734,111.6374969482422,93.7125015258789,1104018800,107.3826141357422,1595995200,147.75674588714966,147.75674588714966
109.37750244140624,109.375,114.4124984741211,108.89749908447266,922557200,107.0986557006836,1596600000,147.36602365833122,147.36602365833122
110.49749755859376,115.5625,116.0875015258789,110.29750061035156,766440400,113.36140441894533,1597204800,155.98346493005812,155.98346493005812
115.98249816894533,124.8249969482422,128.78500366210938,115.61000061035156,1167933200,122.44747924804688,1597809600,168.48575741418497,168.48575741418497
126.18000030517578,134.17999267578125,134.8000030517578,123.8324966430664,883855600,131.62428283691406,1598414400,181.11289120907003,181.11289120907003
137.58999633789062,112.81999969482422,137.97999572753906,110.88999938964844,1021692400,110.67113494873048,1599019200,152.28169751009193,152.28169751009193
117.26000213623048,115.54000091552734,120.5,110.0,864867300,113.33932495117188,1599624000,155.95308393835492,155.95308393835492
115.2300033569336,111.80999755859376,116.0,103.0999984741211,998564100,109.68036651611328,1600228800,150.91841611943613,150.91841611943613
111.62000274658205,114.08999633789062,115.31999969482422,105.0,705498000,111.91693115234376,1600833600,153.99589300222044,153.99589300222044
113.79000091552734,113.16000366210938,117.72000122070312,112.22000122070312,671249600,111.00465393066406,1601438400,152.74061425242238,152.74061425242238
114.62000274658205,121.0999984741211,125.38999938964844,114.12999725341795,783390400,118.7934341430664,1602043200,163.45785025824367,163.45785025824367
121.0,117.51000213623048,123.02999877929688,115.62999725341795,623728000,115.27180480957033,1602648000,158.61214506913043,158.61214506913043
116.66999816894533,116.5999984741211,118.70999908447266,112.87999725341795,478634100,114.37914276123048,1603252800,157.38385648162293,157.38385648162293
115.0500030517578,110.44000244140624,116.93000030517578,107.31999969482422,710830900,108.33646392822266,1603857600,149.06922782415936,149.06922782415936
114.13999938964844,115.97000122070312,121.98999786376952,112.3499984741211,671619200,113.76112365722656,1604466000,156.5334721578787,156.5334721578787
117.19000244140624,119.38999938964844,120.98999786376952,116.44000244140624,462493200,117.31804656982422,1605070800,161.427740742852,161.427740742852
118.61000061035156,115.16999816894533,119.81999969482422,112.58999633789062,465872900,113.1712875366211,1605675600,155.72186716494014,155.72186716494014
115.5500030517578,122.72000122070312,123.47000122070312,115.16999816894533,420328900,120.59024047851562,1606280400,165.93022680869518,165.93022680869518
122.0199966430664,124.37999725341795,124.9800033569336,120.88999938964844,415169700,122.22146606445312,1606885200,168.1747669172206,168.1747669172206
124.52999877929688,127.87999725341795,127.9000015258789,120.1500015258789,519769400,125.66069793701172,1607490000,172.9070945284506,172.90709452845059
127.41000366210938,131.8800048828125,134.41000366210938,123.4499969482422,675266300,129.59129333496094,1608094800,178.3155304291247,178.3155304291247
132.16000366210938,134.8699951171875,138.7899932861328,130.77999877929688,388687300,132.52940368652344,1608699600,182.35832290627044,182.35832290627044
135.5800018310547,131.00999450683594,135.99000549316406,126.76000213623048,436535500,128.7363739013672,1609304400,177.13917507104208,177.13917507104208
127.72000122070312,128.8000030517578,132.6300048828125,126.37999725341795,562160000,126.56476593017578,1609909200,174.1510775121558,174.1510775121558
128.75999450683594,127.83000183105467,131.4499969482422,126.94000244140624,381214400,125.61157989501952,1610514000,172.83950889452345,172.83950889452345
128.66000366210938,143.16000366210938,145.08999633789062,128.5500030517578,594932100,140.67552185058594,1611118800,193.5672501727696,193.56725017276958
143.42999267578125,134.99000549316406,144.3000030517578,130.2100067138672,650533900,132.64732360839844,1611723600,182.5205788177301,182.5205788177301
135.75999450683594,136.00999450683594,137.8800048828125,133.61000061035156,397829200,133.64959716796875,1612328400,183.89969107759404,183.89969107759404
136.47999572753906,133.19000244140625,136.99000549316406,132.7899932861328,278048000,131.07412719726562,1612933200,180.3558859182214,180.3558859182214
131.25,125.86000061035156,132.22000122070312,118.38999938964844,544633400,123.8605728149414,1613538000,170.43015138111213,170.43015138111213
124.94000244140624,125.12000274658205,128.72000122070312,120.54000091552734,642368600,123.13233184814452,1614142800,169.4281035511012,169.4281035511012
124.80999755859376,121.08999633789062,125.70999908447266,116.20999908447266,728790300,119.16635131835938,1614747600,163.97097827948056,163.97097827948056
121.69000244140624,125.56999969482422,127.22000122070312,119.16000366210938,510706600,123.5751724243164,1615352400,170.03744504468074,170.03744504468074
124.0500030517578,122.54000091552734,125.86000061035156,119.68000030517578,626091200,120.59332275390624,1615953600,165.9344679699419,165.9344679699419
122.81999969482422,119.9000015258789,122.9000015258789,118.86000061035156,447937500,117.9952621459961,1616558400,162.35957845796625,162.35957845796625
121.6500015258789,126.20999908447266,127.12999725341795,121.1500015258789,362235400,124.20501708984376,1617163200,170.90410115043602,170.90410115043602
125.83000183105467,134.42999267578125,134.66000366210938,125.13999938964844,461684500,132.29443359375,1617768000,182.0350078466732,182.0350078466732
134.94000244140625,133.11000061035156,135.52999877929688,131.66000366210938,450568800,130.9954071044922,1618372800,180.2475683396473,180.2475683396473
132.36000061035156,134.38999938964844,135.41000366210938,131.3000030517578,364992000,132.25506591796875,1618977600,181.98083855946228,181.98083855946228
134.30999755859375,127.8499984741211,137.07000732421875,126.6999969482422,581400400,125.81897735595705,1619582400,173.1248844572253,173.12488445722533
129.1999969482422,125.91000366210938,131.25999450683594,122.7699966430664,455316500,123.9097900390625,1620187200,170.49787348804963,170.49787348804963
123.4000015258789,124.8499984741211,127.88999938964844,122.25,437539100,123.07530975341795,1620792000,169.3496420680364,169.3496420680364
123.16000366210938,126.9000015258789,128.32000732421875,122.86000061035156,383866900,125.09617614746094,1621396800,172.1303216469395,172.1303216469395
126.95999908447266,124.27999877929688,127.63999938964844,123.94000244140624,290149700,122.51341247558594,1622001600,168.5764804723394,168.5764804723394
124.27999877929688,126.73999786376952,128.4600067138672,123.12999725341795,356138800,124.9384536743164,1622606400,171.9132980666079,171.91329806660787
127.20999908447266,129.63999938964844,130.60000610351562,125.94000244140624,341239500,127.79724884033205,1623211200,175.84695412711707,175.84695412711707
130.3699951171875,133.97999572753906,134.0800018310547,128.4600067138672,451936900,132.0755157470703,1623816000,181.73378041891544,181.73378041891544
133.77000427246094,136.3300018310547,136.49000549316406,132.80999755859375,326376300,134.39212036132812,1624420800,184.9213910211047,184.9213910211047
136.1699981689453,142.02000427246094,143.14999389648438,135.75999450683594,302781600,140.00128173828125,1625025600,192.6395066479677,192.63950664796778
143.5399932861328,145.63999938964844,147.4600067138672,140.6699981689453,487504700,143.56980895996094,1625630400,197.54974257515963,197.54974257515963
148.10000610351562,146.14999389648438,150.0,141.6699981689453,544907100,144.0725555419922,1626235200,198.24151376702983,198.24151376702986
145.52999877929688,146.77000427246094,149.8300018310547,144.6300048828125,401031800,144.68374633789062,1626840000,199.0825024489032,199.0825024489032
144.80999755859375,147.36000061035156,148.0399932861328,142.5399932861328,373737900,145.26535034179688,1627444800,199.88278018197727,199.88278018197732
147.27000427246094,145.60000610351562,147.83999633789062,145.3000030517578,274824600,143.5303955078125,1628049600,197.49551030040544,197.49551030040544
146.0500030517578,150.19000244140625,151.67999267578125,145.52999877929688,375676800,148.27691650390625,1628654400,204.02664667022125,204.02664667022125
149.8000030517578,149.6199951171875,150.86000061035156,144.5,342574100,147.71420288085938,1629259200,203.25236179666928,203.25236179666928
149.80999755859375,151.8300018310547,153.49000549316406,146.8300018310547,340800700,149.89605712890625,1629864000,206.2545580673238,206.2545580673238
152.8300018310547,156.69000244140625,157.25999450683594,152.33999633789062,291516200,154.6941680908203,1630468800,212.85668139840325,212.85668139840325
156.97999572753906,148.1199951171875,157.0399932861328,146.91000366210938,484319700,146.2333221435547,1631073600,201.21469377608537,201.21469377608537
148.55999755859375,143.42999267578125,149.44000244140625,141.27000427246094,480497100,141.60305786132812,1631678400,194.8435247703238,194.8435247703238
144.4499969482422,141.91000366210938,147.47000122070312,141.69000244140625,377843400,140.10244750976562,1632283200,192.7787091185912,192.77870911859117
142.47000122070312,141.11000061035156,144.4499969482422,138.27000427246094,437481400,139.3126220703125,1632888000,191.6919220470364,191.69192204703637
139.47000122070312,141.50999450683594,144.80999755859375,138.3699951171875,341215100,139.70751953125,1633492800,192.235294586966,192.235294586966
141.24000549316406,148.75999450683594,149.1699981689453,139.1999969482422,378578200,146.86517333984375,1634097600,202.08411083582047,202.08411083582055
148.6999969482422,149.32000732421875,150.83999633789062,147.6199951171875,290337200,147.41806030273438,1634702400,202.8448743834176,202.84487438341756
149.36000061035156,150.02000427246094,153.1699981689453,146.41000366210938,424836300,148.109130859375,1635307200,203.79577632829444,203.79577632829444
150.38999938964844,150.80999755859375,152.42999267578125,149.82000732421875,292178800,148.88905334472656,1635912000,204.86893709465548,204.86893709465548
150.02000427246094,151.0,151.8800048828125,147.47999572753906,288470100,149.29420471191406,1636520400,205.4264188442773,205.42641884427726
151.0,161.41000366210938,165.6999969482422,150.99000549316406,557450100,159.58660888671875,1637125200,219.5886010603113,219.5886010603113
160.75,165.3000030517578,165.52000427246094,156.36000061035156,409219700,163.4326629638672,1637730000,224.8807094664924,224.88070946649236
167.47999572753906,171.17999267578125,171.5800018310547,157.8000030517578,634717200,169.24623107910156,1638334800,232.88008546989704,232.88008546989704
172.1300048828125,174.3300018310547,182.1300048828125,170.6999969482422,633942700,172.3606414794922,1638939600,237.1654639720176,237.16546397201756
175.11000061035156,172.99000549316406,181.13999938964844,167.4600067138672,675366800,171.0358123779297,1639544400,235.342520486436,235.342520486436
173.0399932861328,179.2899932861328,181.3300018310547,172.14999389648438,314555800,177.26461791992188,1640149200,243.9132564948293,243.9132564948293
179.3300018310547,179.6999969482422,182.94000244140625,177.25999450683594,389982500,177.66998291015625,1640754000,244.4710321863197,244.47103218631966
179.61000061035156,175.0800018310547,180.1699981689453,168.1699981689453,461054600,173.10220336914062,1641358800,238.1858411771196,238.1858411771196
176.1199951171875,169.8000030517578,177.17999267578125,169.41000366210938,330708500,167.88182067871094,1641963600,231.002678755236,231.00267875523596
170.0,159.77999877929688,171.0800018310547,154.6999969482422,587177400,157.97500610351562,1642568400,217.3710616120003,217.3710616120003
163.5,174.61000061035156,175.0,157.82000732421875,611921100,172.63748168945312,1643173200,237.5463916378577,237.54639163785774
174.75,174.8300018310547,176.24000549316406,170.67999267578125,408878200,172.85498046875,1643778000,237.8456664517741,237.84566645177418
176.0500030517578,172.7899932861328,176.64999389648438,166.55999755859375,409534500,171.05569458007812,1644382800,235.3698780760623,235.3698780760623
171.85000610351562,164.32000732421875,173.33999633789062,162.14999389648438,304702200,162.6707305908203,1644987600,223.83230280463584,223.83230280463584
165.5399932861328,163.1999969482422,166.60000610351562,152.0,501661900,161.5619659423828,1645592400,222.3066605232816,222.3066605232816
164.38999938964844,157.44000244140625,168.91000366210938,155.8000030517578,467707500,155.85977172851562,1646197200,214.4605332126492,214.4605332126492
161.47999572753906,155.08999633789062,163.41000366210938,150.10000610351562,495463400,153.53335571289062,1646802000,211.2594222803528,211.25942228035274
157.0500030517578,168.82000732421875,169.4199981689453,154.4600067138672,478770700,167.12554931640625,1647403200,229.96206155289696,229.96206155289698
167.99000549316406,178.9600067138672,179.00999450683594,167.64999389648438,459701600,177.16380310058594,1648008000,243.7745369287043,243.7745369287043
178.5500030517578,175.05999755859375,179.61000061035156,171.94000244140625,424304000,173.3029327392578,1648612800,238.462041554352,238.462041554352
172.36000061035156,167.66000366210938,173.6300048828125,165.5,394740900,165.97720336914062,1649217600,228.3819560424633,228.38195604246326
167.38999938964844,167.39999389648438,171.27000427246094,163.57000732421875,282696000,165.7198028564453,1649822400,228.02777708666449,228.02777708666446
168.75999450683594,156.8000030517578,171.52999877929688,156.72000122070312,431709600,155.22621154785156,1650427200,213.58876461796527,213.58876461796532
155.91000366210938,159.47999572753906,166.1999969482422,153.27000427246094,562049400,157.8793182373047,1651032000,217.2393966507213,217.23939665072137
159.6699981689453,154.50999450683594,166.47999572753906,151.49000549316406,601851000,152.9591827392578,1651636800,210.46936952513587,210.46936952513587
153.5,149.24000549316406,155.4499969482422,138.8000030517578,604262800,147.9591522216797,1652241600,203.58940814069905,203.58940814069905
146.85000610351562,140.36000061035156,147.36000061035156,132.61000061035156,605123600,139.15538024902344,1652846400,191.47555983590905,191.47555983590905
138.42999267578125,148.83999633789062,150.66000366210938,137.13999938964844,377781100,147.5625762939453,1653451200,203.04372605751624,203.04372605751624
149.89999389648438,148.7100067138672,151.74000549316406,144.10000610351562,374611600,147.4337158203125,1654056000,202.8664161232154,202.8664161232154
148.5800018310547,132.75999450683594,149.8699951171875,131.44000244140625,421852500,131.62059020996094,1654660800,181.10781021391304,181.10781021391304
134.2899932861328,135.8699951171875,137.33999633789062,129.0399932861328,415177700,134.70388793945312,1655265600,185.3503781824588,185.35037818245874
134.7899932861328,137.44000244140625,143.49000549316406,133.91000366210938,372251100,136.2604217529297,1655870400,187.49214361621773,187.49214361621773
137.4600067138672,141.55999755859375,141.61000061035156,133.77000427246094,309612300,140.34506225585938,1656475200,193.11254309791423,193.11254309791425
141.35000610351562,145.86000061035156,148.4499969482422,141.0800018310547,345596200,144.608154296875,1657080000,198.9784890191192,198.97848901911914
142.99000549316406,151.0,151.57000732421875,142.1199951171875,389989500,149.7040557861328,1657684800,205.990367315008,205.99036731500794
151.1199951171875,151.60000610351562,156.27999877929688,150.3699951171875,305348000,150.29888916015625,1658289600,206.80884844808668,206.80884844808668
152.5800018310547,160.00999450683594,163.6300048828125,152.16000366210938,389522700,158.63668823242188,1658894400,218.2815255540988,218.2815255540988
160.83999633789062,164.9199981689453,167.80999755859375,160.75,318091000,163.50457763671875,1659499200,224.9796628969672,224.97966289696717
167.67999267578125,173.02999877929688,173.7100067138672,166.89999389648438,305827900,171.7832489013672,1660104000,236.37098109292413,236.37098109292415
172.77000427246094,167.22999572753906,176.14999389648438,166.64999389648438,335352300,166.02505493164062,1660708800,228.4477990210266,228.4477990210266
167.32000732421875,158.91000366210938,171.0500030517578,157.72000122070312,335240900,157.7650146484375,1661313600,217.08211675517992,217.08211675517992
160.30999755859375,154.52999877929688,160.5800018310547,153.69000244140625,312893600,153.41656494140625,1661918400,211.098720061627,211.098720061627
154.82000732421875,153.83999633789062,164.25999450683594,152.67999267578125,468014800,152.7315216064453,1662523200,210.15611147661383,210.15611147661383
154.7899932861328,156.89999389648438,158.0800018310547,148.3699951171875,529889300,155.7694854736328,1663128000,214.336300781476,214.33630078147596
157.33999633789062,151.75999450683594,158.74000549316406,148.55999755859375,462161300,150.66651916503906,1663732800,207.314701408076,207.31470140807602
147.63999938964844,146.10000610351562,150.63999938964844,137.69000244140625,601896700,145.04730224609375,1664337600,199.58274951754169,199.58274951754166
144.07000732421875,138.97999572753906,147.5399932861328,138.22000122070312,385731500,137.97860717773438,1664942400,189.8563390611056,189.8563390611056
139.1300048828125,143.75,146.6999969482422,134.3699951171875,456643200,142.7142333984375,1665547200,196.3724843956235,196.3724843956235
141.69000244140625,152.33999633789062,152.49000549316406,141.5,363543100,151.24234008789062,1666152000,208.10702171485056,208.10702171485056
150.9600067138672,150.64999389648438,157.5,144.1300048828125,540459400,149.5644989013672,1666756800,205.79833929143004,205.79833929143004
148.9499969482422,139.5,152.1699981689453,134.3800048828125,505621000,138.49484252929688,1667361600,190.56667058239228,190.56667058239228
138.5,150.0399932861328,153.58999633789062,134.58999633789062,450993900,149.2060089111328,1667970000,205.3050628442466,205.3050628442466
149.1300048828125,150.17999267578125,152.6999969482422,146.14999389648438,329965500,149.34523010253906,1668574800,205.49662895917388,205.49662895917388
149.4499969482422,141.1699981689453,151.8300018310547,140.35000610351562,246507100,140.38531494140625,1669179600,193.167930144295,193.167930144295
141.39999389648438,142.91000366210938,150.9199981689453,140.5500030517578,381632300,142.1156463623047,1669784400,195.5488382839968,195.54883828399676
142.19000244140625,145.47000122070312,149.97000122070312,140.0,372295300,144.6614227294922,1670389200,199.0517855236359,199.0517855236359
145.35000610351562,132.3000030517578,146.66000366210938,129.88999938964844,498405400,131.5646209716797,1670994000,181.03079744434345,181.03079744434342
132.97999572753906,130.02999877929688,136.80999755859375,128.72000122070312,296602800,129.30723571777344,1671598800,177.92467172729584,177.92467172729584
129.6699981689453,125.06999969482422,131.02999877929688,124.16999816894533,350293800,124.3748016357422,1672203600,171.13772194841889,171.13772194841889
126.88999938964844,130.72999572753906,133.41000366210938,124.76000213623048,392518000,130.0033416748047,1672808400,178.88250230193225,178.88250230193225
131.25,135.94000244140625,137.2899932861328,130.4600067138672,262294800,135.18438720703125,1673413200,186.0115374283005,186.0115374283005
136.82000732421875,142.52999877929688,143.32000732421875,133.77000427246094,356372200,141.7377471923828,1674018000,195.0288551184675,195.0288551184675
140.88999938964844,144.2899932861328,147.22999572753906,138.80999755859375,320350000,143.4879608154297,1674622800,197.4371208477956,197.43712084779554
143.97000122070312,154.64999389648438,157.3800048828125,141.32000732421875,503540800,153.79039001464844,1675227600,211.6130973358053,211.61309733580538
153.8800048828125,153.1999969482422,154.5800018310547,149.22000122070312,301484500,152.34844970703125,1675832400,209.6290107186952,209.6290107186952
153.11000061035156,148.47999572753906,156.3300018310547,148.41000366210938,251753000,147.880126953125,1676437200,203.48067064516985,203.48067064516985
148.8699951171875,147.41000366210938,150.33999633789062,145.72000122070312,250420600,146.814453125,1677042000,202.01432063787905,202.01432063787905
146.8300018310547,151.60000610351562,156.3000030517578,143.89999389648438,322189400,150.98753356933594,1677646800,207.7564120531703,207.7564120531703
152.80999755859375,152.58999633789062,154.5399932861328,147.61000061035156,327763800,151.97352600097656,1678251600,209.1131217434784,209.1131217434784
151.19000244140625,159.27999877929688,159.39999389648438,149.9199981689453,399853300,158.636474609375,1678852800,218.2812316122302,218.28123161223021
159.3000030517578,157.64999389648438,162.13999938964844,155.97999572753906,300902900,157.0130615234375,1679457600,216.04744137775592,216.04744137775592
159.3699951171875,165.6300048828125,166.83999633789062,159.35000610351562,272811700,164.96084594726562,1680062400,226.9834646151204,226.9834646151204
164.74000549316406,160.8000030517578,165.0500030517578,160.0800018310547,192262900,160.15036010742188,1680667200,220.3643136515107,220.3643136515107
161.22000122070312,166.47000122070312,167.41000366210938,159.77999877929688,259404400,165.79745483398438,1681272000,228.1346249558956,228.1346249558956
165.8000030517578,163.77000427246094,168.16000366210938,163.72999572753906,249177600,163.1083526611328,1681876800,224.4344637182828,224.43446371828276
163.05999755859375,168.5399932861328,170.4499969482422,162.8000030517578,266508900,167.85906982421875,1682481600,230.97137394623152,230.97137394623152
169.5,171.77000427246094,174.3000030517578,164.30999755859375,360977500,171.07603454589844,1683086400,235.3978655411213,235.39786554112126
173.02000427246094,172.07000732421875,174.58999633789062,171.0,228114000,171.3748321533203,1683691200,235.80900623188256,235.80900623188256
171.7100067138672,171.55999755859375,176.38999938964844,170.4199981689453,273538900,171.1032257080078,1684296000,235.4352801418228,235.43528014182274
171.08999633789062,177.3000030517578,178.99000549316406,170.52000427246094,212001200,176.82794189453125,1684900800,243.31239732374328,243.31239732374328
177.3300018310547,179.2100067138672,184.9499969482422,176.75999450683594,417267900,178.7328643798828,1685505600,245.9335399534711,245.9335399534711
178.44000244140625,183.3099975585937,184.1499938964844,177.32000732421875,270234200,182.82192993164065,1686110400,251.56002823101693,251.56002823101693
183.3699951171875,185.009994506836,186.9900054931641,182.0200042724609,273930800,184.5174102783203,1686715200,253.89298185444355,253.89298185444355
184.8999938964844,188.0599975585937,188.38999938964844,182.58999633789065,252659800,187.5592803955078,1687320000,258.07854609633125,258.07854609633125
187.92999267578125,192.4600067138672,194.47999572753903,187.6000061035156,214091900,191.9475860595703,1687924800,264.11678394422324,264.11678394422324
191.57000732421875,188.0800018310547,192.97999572753903,186.6000061035156,245352900,187.5792388916016,1688529600,258.1060086651964,258.1060086651964
189.67999267578125,193.72999572753903,194.3300018310547,188.47000122070312,242540400,193.2141876220703,1689134400,265.8596072747673,265.8596072747673
193.1000061035156,193.6199951171875,198.22999572753903,191.22999572753903,294667300,193.1044769287109,1689739200,265.7086471294004,265.7086471294004
193.6699981689453,195.6100006103516,197.1999969482422,192.5500030517578,217222700,195.0891876220703,1690344000,268.4395770470453,268.4395770470453
195.0399932861328,179.8000030517578,195.17999267578125,177.35000610351562,392823300,179.32127380371094,1690948800,246.74318183464447,246.74318183464447
180.8699951171875,177.4499969482422,180.92999267578125,176.5500030517578,254351700,176.9775390625,1691553600,243.51824061514475,243.51824061514475
177.1300048828125,177.22999572753906,178.5399932861328,171.9600067138672,262538100,176.99681091308594,1692158400,243.5447583708608,243.5447583708608
178.52000427246094,184.1199951171875,184.8999938964844,175.82000732421875,255942800,183.87774658203125,1692763200,253.0128149206572,253.0128149206572
184.94000244140625,189.6999969482422,189.97999572753903,184.7400054931641,212621000,189.45040893554688,1693368000,260.6807084796875,260.6807084796875
188.3999938964844,176.3000030517578,188.8500061035156,173.5399932861328,409119200,176.0680389404297,1693972800,242.2667831096383,242.2667831096383
176.50999450683594,179.07000732421875,179.6300048828125,173.5800018310547,373453300,178.8343963623047,1694577600,246.07324632444065,246.07324632444065
179.25999450683594,171.9600067138672,179.6999969482422,171.66000366210938,288971100,171.73374938964844,1695182400,236.30287056280315,236.30287056280315
172.6199951171875,172.39999389648438,174.3000030517578,167.6199951171875,276789500,172.1731719970703,1695787200,236.90750898648528,236.90750898648528
171.08999633789062,178.38999938964844,179.72000122070312,170.97000122070312,244861100,178.15528869628906,1696392000,245.13880512420465,245.13880512420462
178.1999969482422,177.14999389648438,182.33999633789065,174.8000030517578,265787700,176.9169158935547,1696996800,243.4348241120095,243.4348241120095
175.5800018310547,173.44000244140625,177.83999633789062,169.92999267578125,278053300,173.21180725097656,1697601600,238.33665435155217,238.33665435155217
171.8800048828125,170.77000427246094,173.05999755859375,165.6699981689453,282258400,170.54531860351562,1698206400,234.667608960314,234.66760896031397
171.0,181.82000732421875,182.44000244140625,170.1199951171875,348404700,181.58078002929688,1698811200,249.8522259745301,249.85222597453014
182.3500061035156,187.44000244140625,188.1100006103516,181.58999633789065,272973100,187.19338989257807,1699419600,257.575086662986,257.575086662986
187.8500061035156,190.63999938964844,191.9100036621093,187.77999877929688,243765700,190.63999938964844,1700024400,262.3175657666061,262.31756576660615
191.4900054931641,190.3999938964844,192.92999267578125,188.8999938964844,142634000,190.3999938964844,1700629200,261.9873220772494,261.9873220772494
190.8999938964844,193.4199981689453,194.3999938964844,187.4499969482422,247505800,193.4199981689453,1701234000,266.1427992693025,266.1427992693025
194.4499969482422,193.17999267578125,195.9900054931641,191.4199981689453,202888400,193.17999267578125,1701838800,265.8125555799457,265.81255557994575
